ell; low_auto_ch0; low_auto_ch1; low_auto_ch2; high_horizontal_auto_ch0; high_horizontal_auto_ch1; high_horizontal_auto_ch2; high_vertical_auto_ch0; high_vertical_auto_ch1; high_vertical_auto_ch2; high_diagonal_auto_ch0; high_diagonal_auto_ch1; high_diagonal_auto_ch2; low_cross_ch0_ch1; low_cross_ch0_ch2; low_cross_ch1_ch2; high_horizontal_cross_ch0_ch1; high_horizontal_cross_ch0_ch2; high_horizontal_cross_ch1_ch2; high_vertical_cross_ch0_ch1; high_vertical_cross_ch0_ch2; high_vertical_cross_ch1_ch2; high_diagonal_cross_ch0_ch1; high_diagonal_cross_ch0_ch2; high_diagonal_cross_ch1_ch2
0.0; 782.0744908374195; 1162.607585710294; 596.9223427188517; 52.954540076150806; 46.74511551836248; 65.77317444559213; 53.081437979019526; 46.67180874692775; 63.16705907634713; 38.30101999797339; 21.191003258053776; 59.31819954200866; -442.91955693547857; 510.4114733350426; -411.7700889911969; -25.43012135804626; 22.721123113949435; -9.484770354740501; -25.560579088139058; 22.814683670490464; -9.706377680802888; -14.641432694203113; 15.93784826418283; -4.01144057140073
675.0; 230.25530869540185; 242.0043426847398; 159.54124683226428; 78.04613736367735; 91.01111827997205; 71.79863621083692; 44.424670703025384; 32.971993432083075; 57.82740624074973; 41.15350277058737; 25.259979261007015; 59.87627236235637; -109.39238304785054; 143.5277566201638; -63.367644772002684; -42.20308101094666; 32.06165744663645; -15.532598213666871; -20.458438267503517; 19.617749267283056; -7.894238596412694; -16.673749281923104; 16.628588871963274; -4.604126852012411
1350.0; 80.0210016518067; 82.21246055108791; 76.39099813035234; 95.52409680989463; 119.64316228155025; 74.39855939077387; 36.98088572899737; 22.80822961982714; 56.10497167900179; 47.26710930728741; 33.34924703857608; 60.99506341537344; -41.39415853725834; 50.22820160371754; -23.968365849080964; -57.98578742972423; 38.5244110794058; -21.158528266608943; -15.941489192618539; 16.828008433829147; -6.1705918490875415; -21.11986400607216; 18.361577909680463; -6.0312924257242
2025.0000000000002; 41.14443146823231; 37.65873891810834; 52.32532000258035; 104.02865867824667; 125.97061894661599; 76.70908358644161; 32.0306313724986; 17.0511365471765; 54.98707709229852; 53.28964019530805; 40.65859787072543; 62.493687458024446; -21.082439531987095; 26.43165217798975; -12.47101459760745; -66.17188085561278; 41.96449343581709; -24.2293966471138; -12.893369012673736; 15.072852970355353; -5.015056186254036; -25.348894666277694; 20.07436997447673; -7.445955972711304
2700.0; 32.01887204133842; 27.183345349696275; 47.436812416232016; 106.79643562518082; 126.28807082508833; 79.21982102406378; 30.190682162657193; 15.030800647421103; 54.48022950122914; 55.61302713548524; 43.48578120910044; 62.71539671651846; -15.923248219640744; 20.793127949286287; -9.414747470887033; -68.45621661525325; 42.9949008103875; -25.172772874722472; -11.730785897672037; 14.4073593399123; -4.521575574157909; -27.018180311031006; 20.700908949212423; -7.910590373599423
675.0; 232.8288493839306; 243.97662620855223; 159.72643194273482; 44.25285240142173; 32.960384015352055; 58.953970667654914; 78.29946449600499; 91.38086204909223; 69.14086776839558; 41.086784250728826; 25.231211952952616; 60.08983043559804; -111.46083560646304; 144.7225583958479; -64.30085462296523; -20.39440456815534; 19.55607273139318; -7.811702873509556; -42.581226799875495; 32.269797691820514; -15.790702303952944; -16.686109380554658; 16.714477551164325; -4.700607145589355
954.5941546018391; 128.01771247873893; 135.7108143152086; 101.24513454327369; 63.70414038491479; 66.92438415399876; 63.33150576591266; 63.5493055201281; 66.91553855156566; 62.500379279494965; 45.14083712032811; 32.9633392327565; 60.67558454571689; -64.58226432792286; 79.31367387757635; -37.35447959842708; -33.87559799234187; 26.71748840396115; -12.527656746253662; -33.91731419943917; 26.872151833580315; -12.712101073119552; -19.867111525944136; 17.926960209551215; -5.677755253663662
1509.345884812358; 57.54088609628799; 57.60596636913592; 61.28088739377029; 84.32122248692411; 99.37740078619426; 68.66833463866723; 47.30831954298046; 39.8830789653224; 58.72021779403527; 53.24750871562384; 45.68047717411909; 62.0688350739854; -30.63221063582884; 36.24902495168008; -17.84300277699034; -50.47617885135171; 34.429039614073744; -18.557521060143117; -23.48443221793219; 20.715614483407265; -8.902131241857768; -26.209060098048504; 20.13774411866792; -7.660607687085138
2134.537420613656; 31.59544763501087; 27.459960032912203; 45.968693631909126; 94.93037005379409; 110.56785445616009; 72.31225441169418; 38.149785362802255; 25.92307946501625; 56.442140049319114; 60.471005561338046; 55.501297366719626; 63.38830711545645; -16.394772088731862; 20.565253636681756; -9.845072729650308; -59.501488632391904; 38.64066391392759; -22.059446237167062; -17.283460670956618; 17.335042528765996; -6.605135080044182; -31.79845644852469; 22.215902606113854; -9.41721528325213
2783.096297291921; 24.854383370418645; 19.68516848825865; 41.525478831304774; 98.14105810477773; 112.90116163822093; 73.0953115977535; 34.95559076956401; 21.50848496220447; 55.705834965517504; 63.33562875504722; 59.1278311462098; 63.88046639500285; -12.486593133251377; 16.256197251525702; -7.489307128285289; -62.27933106626712; 39.84731939475613; -23.002538154460442; -15.139178837665053; 16.14173676265488; -5.8393449357477705; -33.96546577188079; 22.938034238684065; -10.106235757091293
1350.0; 80.42541376889838; 82.73977778448332; 74.89675020985621; 37.01794668824639; 22.782142941638558; 56.270588397855114; 95.61977304449455; 119.96232950203591; 73.30879623873636; 47.22070188117087; 33.1868565529464; 61.1433196574498; -41.78050056662474; 50.44015451978575; -24.131567529760225; -15.935189009057023; 16.80848695347095; -6.15976298659532; -58.273403944424544; 38.85392687658168; -21.356443372678083; -21.039008032785013; 18.340570287112065; -6.026901021279987
1509.345884812358; 57.73951759711209; 57.8508088193558; 61.55410861027865; 47.38017206440833; 40.09448549151286; 58.81661190916492; 84.33244048861108; 99.43800138339935; 69.84122794168616; 53.114443747592475; 45.80102167874744; 62.2308886371251; -30.651544539517772; 36.49094916455087; -17.93778549285414; -23.54832578106789; 20.623712990088222; -8.801707502853162; -50.43370436806369; 34.50623182150235; -18.66242639407507; -26.1982783865444; 20.021270136499904; -7.523938953052757
1909.1883092036783; 34.70258717482669; 31.545557867101333; 47.671689191806024; 64.34014388318406; 65.35583998741122; 63.639526236458565; 64.45673093433764; 65.22655459769345; 64.30726440892408; 65.47161984788804; 69.25154401510073; 64.42656486154901; -18.452097137383777; 22.398764449568596; -10.941299519389018; -36.40342720520816; 27.08523648045694; -13.639445802507424; -36.423136816533344; 27.189385453640195; -13.718193710950757; -36.91646391938975; 23.72357243945551; -10.878761661856096
2433.747110938193; 22.035296710559052; 17.067819746947556; 39.707814621498166; 76.16664639537603; 79.5814898084994; 67.2009259482911; 49.90640410726909; 41.88081719829247; 60.373725041062855; 76.08830908575536; 86.75160163822444; 66.30873974937882; -11.167768889518449; 14.63571677593888; -6.775062832109687; -45.53727484283089; 31.560836442022694; -16.968232849242728; -25.935446917198014; 21.74272952148234; -9.817658542710332; -45.85934864905411; 26.656079683088098; -13.583550125983686
3018.691769624716; 18.06884105320724; 12.666376117820525; 37.09537116866522; 80.03585080480558; 83.36759131109639; 68.22020369631078; 44.86593735430755; 34.028487736167044; 58.86331642162478; 80.18381695293117; 93.14059692923549; 67.15936136920479; -8.793381286660304; 12.098947469940699; -5.320684161130688; -48.452928002475; 32.96802242721691; -18.006325257289042; -22.212942663999474; 19.920154882704118; -8.470247925319887; -49.301142602547465; 27.798642608849885; -14.552157277130796
2025.0000000000002; 41.38074967427302; 37.98835404251889; 53.00905098910446; 32.09050517442647; 17.0081544136356; 54.81307881352964; 104.21450534170758; 126.72453175077634; 78.0263066794729; 53.11822589336488; 40.44506984247223; 62.25555918625027; -21.263244877723277; 26.52587786087631; -12.495946841315527; -12.869969556004087; 15.056190596603043; -4.940234104308024; -66.30227607626138; 42.16116044647227; -24.33075227707987; -25.260988454893578; 20.080442735618476; -7.463655970212853
2134.537420613656; 31.7629335791009; 27.612327394196424; 45.614845543655456; 38.13135967446269; 25.984454276892517; 56.38530830983563; 95.10275777031659; 110.89451900173512; 71.80880676020668; 60.22677261203525; 55.36129369802113; 63.41786178593097; -16.43960877641392; 20.570843469875694; -9.724882712315198; -17.268351583342774; 17.303077049699468; -6.581790826659785; -59.490514468215174; 38.80762151842485; -22.0592875349849; -31.615989462570994; 22.114327762254423; -9.32543681048039
2433.747110938193; 22.04409630646674; 17.072722709914952; 39.563995202744536; 50.08126850818334; 42.04746273397064; 59.64162678361525; 76.06873739608726; 79.33566579251494; 67.00202818926375; 75.98687002272281; 86.71711967035691; 65.95348402954721; -11.16565479266341; 14.60154104336717; -6.696335310406892; -26.092933876418588; 21.71329644276624; -9.83143579197564; -45.41337479094836; 31.56942263061103; -16.898774736540553; -45.82617794599424; 26.557217037923557; -13.572433513640025
2863.7824638055176; 15.833747100100169; 10.409999993060595; 35.41668533629112; 60.091455107009054; 53.718655393239; 62.64511448304774; 59.857085029414485; 53.391992323729426; 62.701937938503704; 90.32311876824828; 112.45439877172234; 68.48730394966447; -7.5088845565516795; 10.762728366308329; -4.614893299078507; -33.3143190024444; 25.580236518274695; -12.56828589083846; -33.14609917532563; 25.499386914040592; -12.508874108552206; -58.43425355111183; 30.755439625388956; -17.33816029531616
3375.0; 13.692923386916343; 8.16116445062197; 33.98675640140926; 63.66785534691508; 57.56642888834326; 63.678109397875005; 53.519621186563434; 43.847308809900255; 61.07523585420834; 95.83139483803255; 121.93644538192298; 69.31400825997434; -6.217241101167341; 9.413603185082005; -3.8570137207142285; -35.88312084103352; 26.842434909383886; -13.625004647083784; -28.371686550760423; 23.11089318263094; -10.880757938809671; -63.314208884872244; 32.252924710289776; -18.80377607179699
2700.0; 32.271966538815036; 27.394190918973983; 48.179403634131255; 30.20610697941206; 15.048512359601233; 54.188680296224646; 106.91377041658714; 127.47515345250807; 80.59872633774889; 55.533316181189846; 43.2463688211672; 62.15398988858586; -16.117778430553045; 20.959058518994556; -9.564911026682903; -11.687380561602044; 14.253451759700967; -4.380275869717644; -69.06361959534647; 43.41101529681692; -25.630554509705302; -26.91250572670588; 20.521950091398693; -7.849937828799849
2783.096297291921; 25.04003742448076; 19.81884565176706; 41.3258565666609; 35.05141797700898; 21.70219852807796; 55.36169979117601; 98.57601000564371; 112.92981568990747; 72.99426800149686; 63.07841471781749; 58.93641320018011; 63.493106807655955; -12.576658464908919; 16.422668934515478; -7.562572170429839; -15.215195075652055; 16.114300595021156; -5.8304748914479525; -62.42157738617267; 40.29401038810999; -23.20997976192249; -33.849883737705355; 22.759400996448303; -9.991727771098459
3018.691769624716; 18.181535610270597; 12.700342718916618; 37.08894287726783; 45.047524150821125; 34.2943000740928; 58.320020435460755; 80.21428313744491; 83.19865220290185; 68.4542093486442; 80.14003378142715; 92.89949531802051; 66.69459799262037; -8.854635545196679; 12.191864917488916; -5.4167377278847635; -22.401399398946005; 19.778312420177386; -8.450040512899797; -48.491723257222375; 33.266981280286004; -18.226668847752304; -49.27859283489771; 27.696800272303488; -14.452763872810223
3375.0; 13.73223234555217; 8.185050957203462; 33.96714007203766; 53.8005780450404; 44.263676321867344; 60.94174365723156; 63.45197823462106; 57.25342573234234; 63.900341274293126; 96.03823661715961; 121.97285288893146; 69.42525387769976; -6.236263057796983; 9.42553644420982; -3.87497613868502; -28.616735698815205; 23.138377924761848; -10.87165034772594; -35.6906288868749; 26.826638276321376; -13.574324513595634; -63.3316579426243; 32.280852575604015; -18.736660321653147
3818.3766184073565; 12.098004772356898; 6.607551334765449; 32.899539927110055; 57.1678638044703; 47.69214328114882; 62.00121888609272; 57.14449500278086; 47.59985402254487; 62.34912469404171; 102.18936212754237; 132.93189467657973; 70.71597231036927; -5.264907885314941; 8.436667398966351; -3.311828236853669; -30.840500180859944; 24.410383290259773; -11.838463838876017; -30.858096746205668; 24.497242339778623; -11.820577813361332; -68.91667335708914; 34.10695640835862; -20.25646564951192
2025.0000000000002; 41.38074967427302; 37.98835404251889; 53.00905098910446; 32.09050517442647; 17.0081544136356; 54.81307881352964; 104.21450534170758; 126.72453175077634; 78.0263066794729; 53.11822589336488; 40.44506984247223; 62.25555918625027; -21.263244877723277; 26.52587786087631; -12.495946841315527; -12.869969556004087; 15.056190596603043; -4.940234104308024; -66.30227607626138; 42.16116044647227; -24.33075227707987; -25.260988454893578; 20.080442735618476; -7.463655970212853
2134.537420613656; 31.707039592558168; 27.689479455069833; 45.72390963222949; 38.1540396907295; 25.978343416710306; 56.38744643613734; 94.98806750291519; 111.04987201200153; 71.84437483731288; 60.26868079858887; 55.4199663676948; 63.339569521002936; -16.488695728926164; 20.567717829358294; -9.767865285754834; -17.27042041631752; 17.27452838161552; -6.583864784783398; -59.745158227728794; 38.81459151873998; -22.000891103990437; -31.749105821169398; 22.069763059103078; -9.389447248750026
2433.747110938193; 21.990809038999288; 17.0222614810135; 39.52262375056725; 50.16034005403697; 41.91988630519392; 59.713336162809725; 76.05436325984599; 79.38326842444172; 66.96884167944853; 76.07163481793657; 86.6857517849036; 66.05328418786357; -11.135855297368138; 14.509939146152728; -6.645454395685961; -26.011899044030798; 21.895736179482498; -9.913860495973093; -45.39555404827055; 31.654895193222956; -16.91557836116005; -45.84857294573431; 26.656019303335015; -13.694094039071308
2863.7824638055176; 15.799989853305705; 10.383458145484623; 35.42685787343376; 59.879715563476495; 53.62935387122534; 62.67467005084545; 59.74188376675978; 53.45592879014628; 62.810288427837236; 90.4361944110543; 112.7723103879157; 68.5719179223774; -7.502793575852909; 10.701531144210467; -4.57257930318064; -33.19934065761255; 25.451130823176467; -12.563237078882722; -33.185136552528895; 25.506073678763055; -12.580450626694802; -58.63070438739096; 30.647114023365194; -17.231612824424705
3375.0; 13.692923386916343; 8.16116445062197; 33.98675640140926; 63.66785534691508; 57.56642888834326; 63.678109397875005; 53.519621186563434; 43.847308809900255; 61.07523585420834; 95.83139483803255; 121.93644538192298; 69.31400825997434; -6.217241101167341; 9.413603185082005; -3.8570137207142285; -35.88312084103352; 26.842434909383886; -13.625004647083784; -28.371686550760423; 23.11089318263094; -10.880757938809671; -63.314208884872244; 32.252924710289776; -18.80377607179699
1350.0; 80.42541376889838; 82.73977778448332; 74.89675020985621; 37.01794668824639; 22.782142941638558; 56.270588397855114; 95.61977304449455; 119.96232950203591; 73.30879623873636; 47.22070188117087; 33.1868565529464; 61.1433196574498; -41.78050056662474; 50.44015451978575; -24.131567529760225; -15.935189009057023; 16.80848695347095; -6.15976298659532; -58.273403944424544; 38.85392687658168; -21.356443372678083; -21.039008032785013; 18.340570287112065; -6.026901021279987
1509.345884812358; 57.72075009864513; 57.78077398323561; 61.70385485587956; 47.3763642778021; 40.057361875553404; 58.767573240953304; 84.38641372244562; 99.58648282993165; 70.01221382475956; 53.19354475777686; 45.818199097184404; 62.3243564526393; -30.596980927135963; 36.48867316071484; -17.843809517900116; -23.50057593063432; 20.654119600247334; -8.803306444964708; -50.52395119543606; 34.63822217417742; -18.643202469780682; -26.264302581869867; 19.948106483173756; -7.543712047645674
1909.1883092036783; 34.62350150194486; 31.50990827150991; 47.71000306954777; 64.32002778703; 65.3299662504035; 63.53295611369565; 64.40639735944201; 65.205970680278; 64.21038843926509; 65.34858621002822; 69.11941891350324; 64.23695112170404; -18.439423573065017; 22.236021157947576; -10.845872008848518; -36.40093723760039; 27.006254389039782; -13.495908100980403; -36.44097820652838; 27.139878242572482; -13.585748911541529; -36.8279245924361; 23.36198469032114; -10.6665384708579
2433.747110938193; 22.005561443688794; 16.98051891350545; 39.68093106321199; 76.02219983836335; 79.39726812795251; 67.25074616267781; 49.87659196344689; 41.762655054592905; 60.2411160498266; 76.14269658273224; 86.80555639915131; 66.29844213681208; -11.127383316730336; 14.536676684105743; -6.672989833541975; -45.50623109434018; 31.607741942978908; -17.058767985691894; -25.920313889257777; 21.749453481091866; -9.843391120873644; -45.995528217231865; 26.53661448141633; -13.502763383522728
3018.691769624716; 18.06884105320724; 12.666376117820525; 37.09537116866522; 80.03585080480558; 83.36759131109639; 68.22020369631078; 44.86593735430755; 34.028487736167044; 58.86331642162478; 80.18381695293117; 93.14059692923549; 67.15936136920479; -8.793381286660304; 12.098947469940699; -5.320684161130688; -48.452928002475; 32.96802242721691; -18.006325257289042; -22.212942663999474; 19.920154882704118; -8.470247925319887; -49.301142602547465; 27.798642608849885; -14.552157277130796
675.0; 232.8288493839306; 243.97662620855223; 159.72643194273482; 44.25285240142173; 32.960384015352055; 58.953970667654914; 78.29946449600499; 91.38086204909223; 69.14086776839558; 41.086784250728826; 25.231211952952616; 60.08983043559804; -111.46083560646304; 144.7225583958479; -64.30085462296523; -20.39440456815534; 19.55607273139318; -7.811702873509556; -42.581226799875495; 32.269797691820514; -15.790702303952944; -16.686109380554658; 16.714477551164325; -4.700607145589355
954.5941546018391; 127.92686176290785; 135.55717789791873; 101.18091497985668; 63.66358973629996; 67.022125115439; 63.078533370672176; 63.617012966955485; 66.89199698807883; 62.494541654351856; 45.11865040186528; 32.997740472291255; 60.59088585769823; -64.25262162109034; 79.1985562509793; -37.32457903076216; -33.838297945979804; 26.758125101861424; -12.583663697935181; -33.851372578980545; 26.75077320293044; -12.669958654248969; -19.883207806711624; 17.690679342155853; -5.563052090277599
1509.345884812358; 57.44674920459375; 57.63038034454073; 61.20194264099976; 83.98868990218773; 99.31011421304106; 68.75652876395154; 47.29765932571171; 39.87283157168612; 58.757889517700804; 53.265535436390316; 45.78699391053835; 61.973286614550204; -30.530450665709456; 36.20133192910169; -17.79181285898697; -50.26322408491482; 34.40627202740471; -18.53396178573556; -23.46647957449067; 20.712166467038852; -8.863406104916516; -26.279438960535572; 20.05627445042019; -7.570210096677288
2134.537420613656; 31.59943688459958; 27.39728248199801; 45.85388368337105; 95.04075924937881; 110.42126913689883; 72.10856702394969; 38.083062051342054; 25.90671128628902; 56.41495354963164; 60.551209546353434; 55.60427273757828; 63.39927094893249; -16.382989923111527; 20.444509230733484; -9.749347566138113; -59.642085199992266; 38.68963392805158; -22.08765617564696; -17.27601593778188; 17.294288745890118; -6.5942580771178845; -31.888194430199544; 22.075225941643648; -9.332656525001978
2783.096297291921; 24.854383370418645; 19.68516848825865; 41.525478831304774; 98.14105810477773; 112.90116163822093; 73.0953115977535; 34.95559076956401; 21.50848496220447; 55.705834965517504; 63.33562875504722; 59.1278311462098; 63.88046639500285; -12.486593133251377; 16.256197251525702; -7.489307128285289; -62.27933106626712; 39.84731939475613; -23.002538154460442; -15.139178837665053; 16.14173676265488; -5.8393449357477705; -33.96546577188079; 22.938034238684065; -10.106235757091293
