ell; low_auto_ch0; low_auto_ch1; low_auto_ch2; low_auto_ch3; low_auto_ch4; high_horizontal_auto_ch0; high_horizontal_auto_ch1; high_horizontal_auto_ch2; high_horizontal_auto_ch3; high_horizontal_auto_ch4; high_vertical_auto_ch0; high_vertical_auto_ch1; high_vertical_auto_ch2; high_vertical_auto_ch3; high_vertical_auto_ch4; high_diagonal_auto_ch0; high_diagonal_auto_ch1; high_diagonal_auto_ch2; high_diagonal_auto_ch3; high_diagonal_auto_ch4; low_cross_ch0_ch1; low_cross_ch0_ch2; low_cross_ch0_ch3; low_cross_ch0_ch4; low_cross_ch1_ch2; low_cross_ch1_ch3; low_cross_ch1_ch4; low_cross_ch2_ch3; low_cross_ch2_ch4; low_cross_ch3_ch4; high_horizontal_cross_ch0_ch1; high_horizontal_cross_ch0_ch2; high_horizontal_cross_ch0_ch3; high_horizontal_cross_ch0_ch4; high_horizontal_cross_ch1_ch2; high_horizontal_cross_ch1_ch3; high_horizontal_cross_ch1_ch4; high_horizontal_cross_ch2_ch3; high_horizontal_cross_ch2_ch4; high_horizontal_cross_ch3_ch4; high_vertical_cross_ch0_ch1; high_vertical_cross_ch0_ch2; high_vertical_cross_ch0_ch3; high_vertical_cross_ch0_ch4; high_vertical_cross_ch1_ch2; high_vertical_cross_ch1_ch3; high_vertical_cross_ch1_ch4; high_vertical_cross_ch2_ch3; high_vertical_cross_ch2_ch4; high_vertical_cross_ch3_ch4; high_diagonal_cross_ch0_ch1; high_diagonal_cross_ch0_ch2; high_diagonal_cross_ch0_ch3; high_diagonal_cross_ch0_ch4; high_diagonal_cross_ch1_ch2; high_diagonal_cross_ch1_ch3; high_diagonal_cross_ch1_ch4; high_diagonal_cross_ch2_ch3; high_diagonal_cross_ch2_ch4; high_diagonal_cross_ch3_ch4
0.0; 780.6050676549484; 1450.6166367151454; 1163.3042308383615; 597.0131126486781; 123.75692682248268; 53.09117190886526; 45.528451169978275; 46.74985424324342; 65.77633616314645; 64.02742577316381; 53.24422985829377; 45.2520859780917; 46.67750174594037; 63.16776597182027; 63.964821280461805; 38.92831252412113; 25.316306642034597; 21.18337627460363; 59.319081694327984; 63.75179453424747; 67.77298048737082; -442.66220997754897; 509.91675393122114; 135.23842280476987; -428.23859968881374; 296.70474901843517; -68.65705264663642; -411.7512895588571; -14.074833354581008; 85.6769780163981; 0.08297894293580935; -25.272891881207627; 22.575642859805043; 6.331890441159483; -0.41144230029158985; 0.14178446229701316; -0.009458195312959102; -9.484954297380845; -3.460704083537789; 8.477744783918869; -0.014944290725128677; -25.41286784259089; 22.67684901541922; 6.2225580376235134; -0.4095504131498431; -0.050446011401087135; -0.06539941381907004; -9.706408182231076; -3.3953197823954135; 7.86891141408988; 0.04477158679094195; -14.46878872319229; 15.741082040817373; 4.635877140331992; -0.021100692632625085; 0.05448527376807987; 0.11590638919384366; -4.012186401067652; -1.651254154142739; 6.228375795460446
675.0; 229.91907576251003; 227.97254935359206; 242.33810466092433; 159.565507153115; 74.53721885683291; 77.8738810929714; 84.17282921170319; 91.01952328523078; 71.80208755575148; 64.52042440427152; 44.67019169797987; 34.423820139972825; 32.97531653362305; 57.82805339425972; 63.65284501623496; 41.712249650351055; 29.000995010746205; 25.253590651649713; 59.87716282152086; 63.776143174228764; 0.9114059553096874; -109.34536323741993; 143.38869364886506; 38.596475723428455; -2.0245350459268323; 0.8935540134546907; 0.12469797494065958; -63.4135429403024; -18.70634314567023; 36.99953049835879; 0.2645518015844746; -41.93773759604641; 31.86427496090495; 8.031846549835201; -0.4065969786727009; 0.09455691176524011; -0.10103784606384641; -15.532937872921572; -4.811785411148223; 9.608204100078654; 0.01175461998091406; -20.327751198463954; 19.497424798862106; 5.592835424984472; -0.08463772770388954; -0.024244838185680566; -0.021602093141417214; -7.89414080672069; -2.89558617621976; 6.8097083875585325; 0.035753321059625295; -16.47155345952632; 16.413118588926707; 4.814407643364878; -0.044205481444941366; 0.02724389343762819; -0.028917393043913525; -4.6034999060220025; -1.8761416624730658; 6.386527747001258
1350.0; 80.01018470785618; 82.13300688984029; 82.32621083263419; 76.40261438707687; 65.33095660203735; 95.128751884843; 113.48455723350696; 119.65419911934515; 74.40213572285903; 64.64722202982853; 37.32524602749334; 25.396422325492043; 22.810891550849384; 56.10559955268139; 63.789866731696925; 47.67435672461064; 36.75809170526289; 33.346366539262306; 60.99597053196673; 63.83060883370872; 0.1395947188429552; -41.38058970805193; 50.18062722397799; 13.807097988571634; -0.3537896664134987; 0.08625682791638649; -0.06150010228716538; -23.98578899913915; -8.057127209472094; 16.266386354010333; -0.005198150862671597; -57.61734073430994; 38.27281748087271; 9.265163453944083; -0.08405647621830128; -0.024750607898121137; -0.13716516281898747; -21.159082874956276; -6.817514638068144; 10.005545164668318; 0.039478053358457256; -15.840146255848136; 16.720246714611584; 4.917100499573474; -0.023552824865123525; 0.027492163563286636; -0.0024662013252155497; -6.170722164267087; -2.4947865540593686; 6.483221504472243; -0.0380463630952721; -20.875383076961825; 18.143906483716258; 5.230460491638227; -0.02841733237951397; 0.012424168083513529; -0.014755104619897612; -6.032537368053845; -2.362263624929315; 6.44811762657453
2025.0000000000002; 41.21014485907593; 38.70565488311109; 37.71090189478801; 52.33327674821274; 62.763451072220235; 103.51828585773504; 122.69313430962984; 125.98253069120292; 76.71277097467124; 64.73914374414778; 32.44462582391037; 19.801110400766472; 17.052661862711197; 54.98769245364995; 63.477611053937366; 53.57537791149487; 43.882621304324296; 40.66279561154159; 62.49461683513849; 63.900735793492565; 0.12350379257853894; -21.071467019567006; 26.405540713647873; 7.686698078081054; -0.2438741315215341; 0.13564975048402744; 0.00039469047335842717; -12.480095282333092; -4.968732154366386; 10.245621895954821; -0.06136653704381106; -65.73951494097726; 41.69380850396576; 9.82216769663853; -0.10123735412279412; -0.0635237324312549; 0.15341498479613072; -24.22996509156257; -8.381863145173476; 10.128347813589178; -0.048629132350852596; -12.81189310779273; 14.978047304893398; 4.565073477343491; 0.0316775010400051; -0.023210931535760305; -0.04857916810270115; -5.015093160602538; -2.06846123483538; 6.411945466168514; -0.10498545077409048; -25.043362543204733; 19.83964429364703; 5.681027291318342; 0.04841517021374525; -0.01734095968813323; 0.03563532790388745; -7.44604141657873; -2.894604808879777; 6.780803023730708
2700.0; 32.11093745126777; 28.33978619951653; 27.22100238974804; 47.444025791736216; 61.94142893690247; 106.25593659534158; 124.32809166532425; 126.30010824362991; 79.22362910632346; 64.85075256503708; 30.61083929821775; 17.804687503285592; 15.03190296439851; 54.4808392155948; 63.40144245692894; 55.79943379651607; 46.86417232054545; 43.49094444784778; 62.716329392612224; 63.847964865853434; 0.049252732318862964; -15.915922427240378; 20.77111207735668; 6.294227661950987; -0.16896726733916267; 0.027541523632024882; 0.023752824666281522; -9.421555681408114; -3.98907698183654; 9.061388071705947; 0.1587960628359203; -68.01332649661416; 42.71745983707878; 10.237489986049757; -0.05147264010940766; -0.11467425353292765; -0.13558404328351317; -25.173334813589904; -9.053755840162058; 10.735550542032103; -0.026029281857008712; -11.652822776156802; 14.315669843023729; 4.304984252872726; 0.01732163726907303; -0.02406320983573858; 0.005137562014889655; -4.521240416594794; -1.8243679223352263; 6.357242678278317; -0.017426791718913464; -26.684335372476376; 20.448354291820905; 5.783887536864686; 0.03174141209885979; 0.07414105325262738; -0.027199994038123884; -7.910381921673517; -3.137467217482445; 6.690469314817237
675.0; 232.47917855060294; 229.8911468351851; 244.31299094338596; 159.7507204443604; 74.53415313742629; 44.49720891278336; 34.502792939488785; 32.96326804600962; 58.95680458188011; 63.75062265127823; 78.1355027436497; 84.49604363882796; 91.3911726424519; 69.14164153575047; 64.14339083907907; 41.654473504433575; 28.91662653031206; 25.223825180290355; 60.090724062764416; 63.7501463384473; 0.44566020000888673; -111.40901174353607; 144.575567705879; 39.347787766321275; -1.9687988849902314; 0.40457109328868607; 0.09636469916612875; -64.34741578225889; -19.255451399893914; 37.372922258354514; -0.003453777183806382; -20.266985904189685; 19.43447457669321; 5.524832755634333; -0.05402982434830552; -0.023310563819725412; -0.05230695676081773; -7.811705444494618; -2.8824061906510074; 7.061067950399902; 0.025271347950542877; -42.31975516831614; 32.07106504392785; 7.943876047871335; -0.46904390137896307; -0.05276432352809033; -0.06720868900757022; -15.790871216022193; -4.786993328420931; 8.989580591245975; -0.029329530682229783; -16.4840245626832; 16.51808740476701; 4.842429092460106; 0.006604176161126702; 0.03526810671122595; 0.013416887600403049; -4.699824571317647; -1.8937274526755252; 6.4037877067965185
954.5941546018391; 127.9133234591209; 132.63412176084293; 135.8984304319411; 101.26053017478932; 67.92655416741508; 63.69766000893879; 64.21967491040529; 66.93034684886628; 63.33455008825148; 63.93226527669071; 63.55075682144619; 64.23210080356594; 66.92312244125141; 62.50107871063101; 64.1222831666318; 45.59538869811254; 35.61341033079234; 32.95940977788247; 60.676486883922976; 63.81182396470986; 0.1855221659018328; -64.56191284766675; 79.2394095419441; 21.12038796805618; -0.5060502628215107; -0.05861025668383706; 0.2948534868851044; -37.381645477493336; -11.321538613884714; 22.152548011176165; -0.02858673238033622; -33.658803468994506; 26.54513127448308; 6.920602724067589; -0.052734927143456074; -0.004206052344958756; 0.09322264715893167; -12.527892919438905; -4.182593805938908; 7.799645763910793; 0.06643606825373184; -33.70780455418262; 26.70293144760076; 6.907079504351046; -0.18998015235106872; 0.09414788704424043; -0.031166866545299876; -12.712258298717474; -4.163941809542232; 7.6567058104131345; 0.026952563429997457; -19.61989507548586; 17.718071148353257; 5.144833547925912; -0.0934963176823548; 0.0016224734884708648; 0.006257594187624799; -5.677290304882192; -2.230818204656244; 6.504149278672283
1509.345884812358; 57.58052232061079; 59.26144279452415; 57.685799469983685; 61.29020594562294; 63.44520511373775; 84.05130911971881; 95.81844566329028; 99.38641784304357; 68.67163551967884; 64.34985553595999; 47.515754433401895; 40.86755479038295; 39.88697437503134; 58.72087493293656; 63.75441590462648; 53.46487339452353; 47.42582233414297; 45.68142073386329; 62.06975814513077; 63.939102612140395; 0.0035766711516043953; -30.6232279502286; 36.213156358044714; 10.097819203150815; -0.13392776561683523; -0.13296459709034444; 0.10737363114331648; -17.856014475729367; -6.3575732313367785; 12.274125700999942; 0.007486434945402152; -50.15476714617192; 34.21300063473556; 8.512767447302005; -0.09859259083913427; 0.03406449574495464; 0.002507744027190727; -18.55812978560823; -5.9579373530123405; 8.806469724044385; -0.07249694467013967; -23.33214674415198; 20.58059344608461; 5.715087541182857; -0.011150044845054094; -0.09843596104963007; 0.0596995642953968; -8.902034650619152; -3.2681680562201; 6.913632547135988; 0.029250050357943775; -25.875300270388475; 19.893233777375748; 5.628798041614772; -0.14526738188075544; 0.07388060645117382; 0.0394834967280693; -7.661653953133227; -2.9217016878980435; 6.646529319855387
2134.537420613656; 31.683271401263912; 29.2698418749146; 27.498042646767843; 45.97568377097756; 61.946042241772055; 94.55242536230575; 108.56003520108445; 110.57851475834985; 72.31573045335942; 64.43288821472217; 38.473860472656455; 28.176815272859702; 25.925590143876132; 56.44277168891867; 63.54566926694096; 60.55033765303984; 56.6637263833249; 55.50466372258277; 63.3892498243426; 63.92817364039675; 0.04018769487685843; -16.390198019529894; 20.54413691521972; 6.095011634280854; -0.044495390270535555; 0.012440362480046617; 0.00979798840691631; -9.85220046661975; -4.1013835771736895; 8.534853377457152; 0.11635199375479642; -59.12413947358345; 38.40743863911109; 9.305575539390645; -0.05791001179663902; 0.04485636210817835; -0.07799831404646941; -22.06011581381733; -7.705495367300465; 9.352625769334155; 0.01844127878115087; -17.18174331611565; 17.22972234132242; 4.934881096159293; -0.007807164649505871; 0.07538172069464459; 0.06836852024021396; -6.605387354886953; -2.5815107766002456; 6.632763596866839; -0.024849937751525306; -31.412211107547297; 21.948655487065462; 6.086241780260019; 0.013485308049817301; 0.03810310369022736; 0.035548240186060814; -9.417231393245702; -3.5373564609556225; 6.884809525054566
2783.096297291921; 24.963347220835267; 21.396126589616053; 19.71251387024291; 41.53179331901542; 61.447396855437084; 97.69314174391904; 111.60364728504237; 112.91222247489657; 73.09882528603602; 64.38841893770766; 35.3109101289125; 24.0408591510722; 21.510170599654842; 55.706458373867996; 63.55323315502622; 63.354796390637134; 60.193574344311216; 59.131397678065994; 63.881416392071884; 63.983843024011655; 0.006298288186738796; -12.483917979431702; 16.24335355225322; 5.033951123353755; 0.003740865869345139; -0.03422524547963443; -0.04679561268588191; -7.494745380610708; -3.370523681529793; 7.460820944612132; 0.16219624894131207; -61.883249621374205; 39.58079021970671; 9.626102910767967; 0.05441231319177137; 0.026784251634218485; -0.11360630559420126; -23.003106931768073; -8.318601218432605; 9.331083503456467; 0.006630731242447255; -15.035769697182195; 16.04246938887316; 4.74870589529368; -0.015105412125510656; 0.009536679743348299; -0.0009333309916672554; -5.839458072201243; -2.297981670513087; 6.509032398527334; 0.06573694093210967; -33.54153389328186; 22.66923658253962; 6.356795190395263; -0.017298058064967124; 0.07230557596577317; 0.034341166726979296; -10.106298533344747; -3.8598588174617285; 6.92095710026789
