ell; low_auto_ch0; high_horizontal_auto_ch0; high_vertical_auto_ch0; high_diagonal_auto_ch0
0.0; 207054.41651607363; 1328.4529025345153; 1318.759973226862; 496.489226748855
675.0; 44119.28741468; 3135.9523696918595; 928.890924273704; 502.96025706854306
1350.0; 16021.50004015522; 4277.321236994671; 642.0498006172982; 515.0382646450823
2025.0000000000002; 7454.524646297182; 4391.664992548416; 507.39252900023007; 530.22639793357
2700.0; 3967.805392911231; 4086.8029248095054; 430.40940515938365; 549.147350452328
3375.0000000000005; 2313.7024205544535; 3619.11620829841; 382.50803248451587; 568.8258028364417
4050.0000000000005; 1444.3922286837108; 3165.3776623913805; 348.9849477759132; 592.1432333198691
4725.0; 956.5793423082008; 2774.853659898585; 324.63906247258774; 619.9654045988102
5400.0; 670.6769232026545; 2459.5180731941714; 304.16877978091253; 647.2007991527968
6075.0; 493.2631677955614; 2207.0759514529323; 285.7855813492192; 678.2036368786688
6750.000000000001; 379.9603668532493; 2018.5241105138955; 269.93835849075214; 707.5105185244657
7425.0; 305.4075134272482; 1874.6766384515543; 257.19387008409484; 741.6168039941207
8100.000000000001; 256.0371657446553; 1773.3275272997766; 246.37520186530688; 776.218369733151
8775.0; 223.5372292757964; 1706.3663045401124; 237.62201735873967; 812.5234093880048
9450.0; 203.04036884999803; 1667.0229379765265; 234.94724692200884; 865.6763656605883
10125.0; 191.7689941223526; 1650.6075563592613; 241.06065757997797; 941.6456696715978
10800.0; 187.92848114432311; 1645.873021292051; 245.70275380740998; 978.4764893376218
675.0; 44486.143071891944; 937.3757668214064; 3136.8346780133897; 503.32125092034266
954.5941546018391; 25744.538545521435; 2244.27910439052; 2228.963686425216; 517.9046534082455
1509.345884812358; 11970.356683791431; 3585.7488730830983; 1287.6069010586884; 540.1875598712342
2134.537420613656; 6040.515218701698; 3963.5452865649513; 800.8798034153198; 554.4481954058592
2783.096297291921; 3307.524749821424; 3808.2055434353574; 552.0889933591845; 565.3452124852815
3441.8381716751305; 1930.5702151212374; 3418.1170795152007; 413.74631477369496; 572.4197843703213
4105.864707951298; 1198.4438400810373; 3046.415886551423; 333.3300516359826; 583.4354838204779
4772.970773009196; 783.2385735814318; 2697.1286666561155; 282.9542187316141; 591.7140985556665
5442.023980101521; 535.1819112574912; 2398.7042803377713; 342.494787760189; 670.045314321152
6112.384968242756; 383.07487625662355; 2160.9418045927355; 313.31107927320375; 699.722107773907
6783.666044256602; 287.42219146150563; 1984.6308390619904; 291.19797064660224; 731.7415447330906
7455.618686601401; 224.0489945376484; 1846.2486889309207; 273.5250914212658; 764.613465427453
8128.0763406848; 182.78597849900268; 1750.2294346722394; 259.6593214773362; 801.814472160938
8800.923247023577; 155.53639250802235; 1684.8712002560726; 251.40770004803102; 860.4797334912341
9474.076472142286; 138.3530910517991; 1650.3240760573685; 246.65458940586802; 909.9776343714251
10147.475055401714; 128.95405962739963; 1635.07723384407; 238.56262126802272; 917.3010893676471
10821.073190769943; 125.88952221306414; 1623.2084507291293; 234.28310031895532; 912.9032539295229
1350.0; 16129.632599159915; 646.8446928273139; 4269.773018666807; 515.8594424726555
1509.345884812358; 12025.164570067514; 1300.4482878158499; 3575.707980209798; 539.5797062340239
1909.1883092036783; 7323.414546008995; 2440.668078640391; 2423.4777937974713; 589.53223606267
2433.747110938193; 4281.69448475518; 3057.373372335839; 1564.4099937944402; 626.0959011691982
3018.691769624716; 2523.1076487386485; 3151.3760161680234; 1034.0704335936573; 643.4429515443012
3634.9862448157905; 1535.7047212747098; 2972.896728297702; 721.4118772751875; 650.6832793735837
4269.074841227312; 966.6729863397386; 2718.609091220941; 532.2416079700174; 657.1268116391825
4914.07417526435; 636.1861377936385; 2469.5920092673414; 416.40529881880934; 664.1897812766143
5566.192594583842; 432.1643563139282; 2228.437232203629; 340.28144168458476; 670.7176817340572
6223.192508672699; 306.82603686670785; 2039.2573210359155; 290.3671656373691; 683.4588508129714
6883.676343350261; 225.24681964007232; 1885.6868405768084; 252.9762227683217; 695.2617173802447
7546.72942406179; 172.30463603577314; 1774.0527355995707; 228.37083484511777; 720.7883415393027
