ell; low_auto_ch0; high_horizontal_auto_ch0; high_vertical_auto_ch0; high_diagonal_auto_ch0
0.0; 14705.04316862299; 220.68248267364626; 220.27705505910043; 72.78881507267896
675.0; 3117.9453339179527; 480.06402667057205; 146.8564660065891; 78.63619666878202
1350.0; 1113.617047616364; 639.1106101341429; 102.09493580928802; 90.33777497580927
2025.0000000000002; 505.9018501546631; 651.3818574354221; 78.66748010941258; 104.84447024038948
2700.0; 263.266877452881; 607.026988920055; 63.69189900718048; 119.91691864710695
3375.0000000000005; 152.6670691521029; 551.3048020865158; 53.15761012134863; 133.83839043301177
4050.0000000000005; 99.3282733723872; 499.96876498983306; 46.0768223529338; 145.21681260069846
4725.0; 74.67586048890861; 467.80282834292615; 41.97332839199732; 153.54017832518323
5400.0; 67.62919478912269; 456.9110473575979; 40.68778139257677; 156.6848997773464
675.0; 3143.771814752751; 146.86995116458584; 480.9551383327399; 78.5290440838183
954.5941546018391; 1804.2948303464693; 348.59562274720673; 347.6302433284195; 90.1618235462015
1509.345884812358; 820.9801285567545; 536.7556539168978; 207.92193736364402; 109.17419740465802
2134.537420613656; 401.07200169870276; 586.3854688803826; 133.60335944808358; 125.84485935503945
2783.096297291921; 211.77551439031654; 564.135800067099; 93.75550574662678; 141.41662207985402
3441.8381716751305; 120.48018104221538; 517.9595720535151; 70.86984362473078; 155.47751627326159
4105.864707951298; 75.74274638425551; 477.9976504138209; 57.30541538105859; 166.11254983306497
4772.970773009196; 54.974376547874535; 450.0699662477523; 50.24735103440445; 173.49455341088392
5442.023980101521; 48.82085792612457; 439.58997158237935; 47.93119489222905; 175.95006336835655
1350.0; 1121.0485219008376; 102.01106097640492; 639.5110594561027; 89.93986689927107
1509.345884812358; 824.706560910852; 208.47041542595454; 536.7273152626923; 108.95930092942358
1909.1883092036783; 489.1100450170054; 365.8620726079178; 364.6920944485799; 144.2105148084181
2433.747110938193; 275.1832816486173; 448.7161044109327; 236.38428947975768; 173.61248785282606
3018.691769624716; 154.8957633071063; 462.61461169051734; 156.16148545448783; 193.6162684492884
3634.9862448157905; 90.43788298787494; 446.2378340567365; 109.28516964545734; 208.18409422126112
4269.074841227312; 56.57417402248372; 420.2906500552138; 82.44628683906508; 219.14455160377076
4914.07417526435; 40.48544118975086; 403.64057352752053; 68.40190222474855; 225.58523224536438
5566.192594583842; 35.62149025296356; 396.6221810628935; 64.17544591591664; 227.19526545068263
2025.0000000000002; 511.038526175749; 78.38315171518072; 655.3086320383311; 103.92579225069429
2134.537420613656; 403.5551348847697; 133.87030815500484; 585.8751024190311; 125.75113462942271
2433.747110938193; 275.13291934833825; 236.72604984974478; 445.78034680541606; 172.80866355345245
2863.7824638055176; 174.33853912801717; 314.14905961590625; 312.12615374294273; 217.78400916515972
3375.0; 106.35132279020024; 348.7270008323607; 213.8597026860074; 251.1143268520239
3935.8925290205784; 65.4654306936023; 354.183754732639; 149.4397222933936; 273.06776410625
4528.037654437075; 42.22795324533394; 347.68656883864486; 110.62058899929802; 287.27148703574295
5140.6468464581385; 30.54838389129688; 339.85370160848834; 89.84857898957188; 296.2834986873085
5767.202528089333; 27.041482254321178; 336.70490912590503; 83.33688190857585; 297.79304639664105
2700.0; 266.1073593776339; 63.575230326414; 611.8784592074687; 118.68946159998859
2783.096297291921; 213.29731101227594; 93.86017303854617; 565.086262853914; 140.63750340055273
3018.691769624716; 155.44175901029197; 156.96926599884512; 461.473953688452; 193.55961303335573
3375.0; 107.04427992098337; 215.9387279968645; 347.6739905578504; 251.61742927149677
3818.3766184073565; 70.30918029605786; 252.43884953980515; 251.48766625253634; 299.4906091442176
4322.108860267173; 45.78792676575817; 268.95197858373456; 180.9933471374487; 333.0628674326362
4867.494221876386; 31.018318098028285; 275.0600889672396; 136.0299443521784; 355.96124275752845
5442.023980101521; 23.046138897842347; 275.5351205962419; 110.70687771340131; 367.7448766598518
6037.383539249432; 20.561063069743206; 274.2374008928486; 102.33772706390151; 371.255049531643
3375.0000000000005; 154.07954652594015; 53.224219248799756; 553.7187697567608; 132.7180134767921
3441.8381716751305; 121.992869237941; 71.01676873178447; 523.2305522911823; 154.1160928939643
3634.9862448157905; 91.16033617966599; 110.09514836611201; 447.2058517511867; 208.0768224801551
3935.8925290205784; 66.06702988850095; 150.9948612290943; 355.8100279198194; 273.82322553886706
4322.108860267173; 45.992594450194; 182.06316127931944; 269.00390154667366; 333.149262099
4772.970773009197; 31.684630454737338; 202.63155450115255; 201.0121497116001; 379.3804506710965
5271.918531236993; 22.410807342137403; 212.89278550783237; 154.29269999318367; 411.8351118152271
5806.569555253773; 17.27354297280589; 217.63393849528623; 127.22336109243291; 431.3244103857273
6367.937264138208; 15.6627241388796; 218.31677018421374; 118.24480021011101; 436.47828554540865
4050.0000000000005; 100.24721117208706; 46.01850783374343; 504.4798581077655; 143.94926479930845
4105.864707951298; 76.70836240077492; 57.472670053347315; 482.07646831659986; 164.79631998958297
4269.074841227312; 57.30957756881053; 82.6697819755215; 423.7009331261088; 218.52795843311588
4528.037654437075; 42.69535674525235; 111.57414263995996; 349.2762578391896; 287.6770465540509
4867.494221876386; 31.09411726280415; 136.84183892424542; 274.7863705546426; 356.65791197564914
5271.918531236993; 22.488927460145263; 155.20723977501646; 212.45588090883555; 411.7778692805291
5727.564927611035; 16.6678699091765; 167.39746700851995; 166.25921428989935; 452.0956957906509
6223.192508672699; 13.311504289282773; 174.13380576587826; 138.7089249220808; 475.7854852623524
6750.0; 12.189278392110264; 175.29004560119287; 129.51828365455415; 483.97380384930324
4725.0; 75.2603504786079; 41.92234133872888; 470.4136081646769; 151.4595175493343
4772.970773009196; 55.39851894370571; 50.34663409819585; 452.6019860089876; 171.9113004586367
4914.07417526435; 40.7911661250426; 68.76615247508157; 404.9935910356789; 224.77329493678963
5140.6468464581385; 30.896534451115507; 90.77901914970965; 341.3404790954272; 295.52098166021113
5442.023980101521; 23.113693364954536; 111.21569097565249; 275.29569652949743; 368.15124508533313
5806.569555253773; 17.38907952552893; 127.93678660743873; 216.82799471363003; 429.179066487094
6223.192508672699; 13.290345017166048; 139.59443177359893; 172.68933509620564; 476.2752348086009
6682.159082212874; 10.93971520620463; 146.65518569912848; 145.7311937134776; 503.95087473499444
7175.348423595889; 10.154727423723731; 148.93283859610105; 136.61823216813457; 513.2036035445094
5400.0; 67.99815386850982; 40.4841520135501; 458.9084593147012; 154.04467906210962
5442.023980101521; 49.1691966709152; 47.943339165323586; 442.63108071855464; 174.01784782088112
5566.192594583842; 35.936472348082035; 64.41705398377786; 397.58373654384496; 226.5593804696084
5767.202528089333; 27.312570407639516; 84.16391169404481; 338.13081039387686; 299.0073421639771
6037.383539249432; 20.67899646648867; 103.023628827357; 273.96677544991934; 371.604713285536
6367.937264138208; 15.723243784448085; 119.09212800238221; 217.68974849464868; 436.59345859579696
6750.0; 12.217390587676894; 130.66387976794252; 174.88291641465761; 484.3436517506444
7175.348423595889; 10.171583836662597; 137.28273768247408; 147.78790680910978; 512.3685674920821
7636.753236814713; 9.482182879602073; 140.60144902440524; 139.15440650738273; 524.6524254922437
4725.0; 75.2603504786079; 41.92234133872888; 470.4136081646769; 151.4595175493343
4772.970773009196; 55.481319300642056; 50.29124364840396; 452.55132324763287; 171.76205518310303
4914.07417526435; 40.78232446106969; 68.8069744511974; 404.29870758436925; 224.78493970143907
5140.6468464581385; 30.821156448064016; 90.58681052889496; 340.7776222486332; 294.9469575010887
5442.023980101521; 23.150513080590404; 111.07079013016063; 275.0161701984905; 368.19903756716246
5806.569555253773; 17.388369455159058; 128.19657387998615; 216.5465159424422; 430.014596263416
6223.192508672699; 13.288363074326558; 139.53650174926653; 172.6626864557447; 476.7936083168809
6682.159082212874; 10.951595539298062; 146.71077723899649; 145.65701587939006; 504.4110347593298
7175.348423595889; 10.154727423723731; 148.93283859610105; 136.61823216813457; 513.2036035445094
4050.0000000000005; 100.24721117208706; 46.01850783374343; 504.4798581077655; 143.94926479930845
4105.864707951298; 76.5472967075154; 57.52870089534429; 480.97933093246013; 164.5611737665715
4269.074841227312; 57.09079141484957; 82.70503554006854; 422.8281019246539; 218.50997861800673
4528.037654437075; 42.62251059309185; 111.6378822498845; 348.3247532406887; 287.74195293735403
4867.494221876386; 31.10529340599252; 136.89954000728994; 274.77077629345445; 355.9725028036819
