ell; auto_ch0; auto_ch1; auto_ch2; auto_ch3; auto_ch4; cross_ch0_ch1; cross_ch0_ch2; cross_ch0_ch3; cross_ch0_ch4; cross_ch1_ch2; cross_ch1_ch3; cross_ch1_ch4; cross_ch2_ch3; cross_ch2_ch4; cross_ch3_ch4
12150.0; 3058.2532616439285; 1693.1180514120695; 1359.7458932516697; 4249.3160216743945; 4102.804130247104; 1.234143069508977; -806.9345978463698; 1271.8272836640765; 326.8914805411773; -12.134252717802482; -2.5438481653166267; 2.3158423516514657; -159.28276402298; -65.48647882970812; 468.38631614415493
12825.000000000002; 2757.9323457372852; 1497.5816221695343; 1207.0270452926459; 4124.957541342604; 4106.398469955593; 4.3534410529101315; -710.0614840586373; 1210.1883519564471; 305.6065309104957; -10.621918031625437; 2.425688959843746; -0.9735834644247381; -152.55005608205295; -61.183892368290685; 447.97462127652074
13500.000000000002; 2488.5233896403097; 1331.945319227621; 1078.6803213251767; 4224.861120213555; 4109.058976795948; 3.153667898422611; -619.3959774861974; 1115.4057491048495; 279.83434306548565; -10.644462086196931; 6.899879315620512; 0.11175038325120065; -134.1359151282094; -52.099700525366885; 456.3325251951621
14175.0; 2257.4134923043384; 1193.0132501805915; 975.5770984026598; 4030.4251391681332; 4094.8820614322262; 3.0576607381326393; -548.3206017651693; 1039.4457491688001; 252.8052451970911; -8.912153379927382; 7.124647648752125; -1.4697037797336383; -124.75076272065543; -42.66474999106984; 421.08854461313115
14850.0; 2058.7034274389225; 1072.3805372469217; 891.9223704326438; 4248.4341115745665; 4099.69182753929; 1.1438549293448592; -488.31136929875964; 956.3794578794611; 236.66601869055918; -9.59255636023988; 2.829844026749519; -1.8184488961871477; -118.70702902739531; -43.681539563665496; 466.11325335565607
15525.000000000002; 1878.5503836707567; 963.7035216734819; 821.8240962726298; 4007.8686718666945; 4103.912623722649; 0.746158121813161; -435.3473299038857; 880.0940204408867; 221.31162420802647; -7.700465160512594; 0.7825365961431957; 0.4651674866778708; -109.77537523273799; -37.96982305485855; 422.4554673879935
16200.000000000002; 1708.6136567314152; 868.1533637810617; 764.4762541341314; 4217.990745992442; 4090.1181958035304; -1.3866380346978742; -391.3653179322826; 817.5155551054422; 203.82438978883968; -6.8178987879250315; -0.6626886799474169; 0.39989179664507696; -100.74078474248269; -32.26606991943169; 467.979501236782
16875.000000000004; 1544.7007485790407; 788.9721282914394; 718.8913669849903; 4056.8423924136723; 4088.4576916385454; 2.1196978339321406; -355.41769480868203; 765.0639211443076; 185.46173712686402; -6.3086795903321615; 1.3263963038399509; -2.8978607649185473; -96.7461698868763; -29.320714582626845; 435.3260806031356
17550.0; 1443.753770861297; 721.2108145927814; 680.0721647330944; 4162.4884927346875; 4099.622325941365; 0.23747477788226495; -323.7352283458399; 707.4400127903039; 170.97888995010368; -7.731700470001359; -0.5093698920828759; -0.5331979812127301; -86.56821807303847; -25.725644113247622; 460.8796632084569
18225.0; 1373.623050067579; 665.8232138799906; 652.437699409049; 4012.4137262044364; 4088.9871428459796; 1.851023974298487; -300.7335709036952; 665.7766631203103; 163.37695320238348; -6.972146615738625; -0.513350000090247; 0.8438957148262467; -80.69890543064429; -24.88990255989366; 430.6106566655732
18900.0; 1621.3385019505304; 640.6372908152559; 646.9990481512042; 4007.7386044788354; 4090.884782400278; 0.6986605293784263; -294.50541929146806; 747.5214292704568; 179.31658595179474; -7.324048802185029; -2.6110771435572344; -0.4263272757603184; -76.53787423279257; -21.43783714512886; 424.6558989429648
19575.000000000004; 1772.8162984903101; 617.8336891093365; 635.105514040163; 4033.4238077798855; 4095.723703115804; 2.8065217532586257; -289.21390179001827; 801.9254405205755; 194.38814158606596; -7.488540079448612; 0.10403138903712068; 1.8150715148840046; -72.28856582178526; -22.290295419152013; 429.80941919742475
20250.0; 1777.077134778161; 595.4001080711139; 621.320572414125; 3970.1590622753624; 4095.3377255143278; 1.3268135369230927; -281.3222902024114; 810.8840650422969; 195.65972764797513; -7.75521820827904; -1.057831992087728; 1.413364756498788; -71.97981684791712; -20.838174482203172; 419.35739262460356
20925.0; 1774.1209998589127; 579.9438520659663; 611.7199144487737; 4076.6849666216995; 4100.907343552341; 1.2555051680972706; -275.92343922882253; 808.1420749235324; 191.4124687347485; -6.8024411635617446; -1.1044657721822035; -2.4422591610499302; -70.85241351568237; -18.698539078232958; 442.4800190260886
21600.0; 1768.1693624461798; 574.4383320158963; 609.5625791904364; 3912.1324599590193; 4098.930250775188; 1.110420569262578; -273.7400295678424; 809.9248187090036; 199.01909764131702; -6.5339402781949465; -0.377454651952845; 1.623951241597192; -71.27362672816304; -21.547521491572933; 409.1628665226262
675.0; 338189.89297831315; 565193.1594231725; 669042.3625210846; 25569.99708086479; 5131.472637319242; 847.4849612492089; -222720.61111886817; 69881.33418617776; 12541.390909353668; -5031.581831469372; 243.84408079663154; 26.990401178015844; -42735.7520391549; -8439.844705023363; 3955.330901865832
954.5941546018391; 193513.31296404134; 339829.9388829984; 387996.7919137661; 16699.432339677805; 4691.865637186321; 368.55181105376016; -134607.73748736974; 39852.356206820055; 6995.052619418467; -1333.972981339759; -28.203278744811044; 149.5194135197223; -25890.869872426054; -5190.5430689584355; 2421.5471745021996
1509.345884812358; 95013.72391495254; 167363.08310293988; 181409.24989186492; 10588.141360308504; 4394.078475897069; -5.7713316663012915; -70385.97760879072; 19840.68558300047; 3608.710578020724; -429.3310335810315; -93.60746768412758; 54.84303089625044; -13622.670445391048; -3180.892180047033; 1420.0680669296107
2134.537420613656; 54967.102487865806; 88466.26547342198; 92340.35002705899; 8024.015012362339; 4284.846541602331; 152.55780861059847; -40415.54262383523; 11808.688376162245; 2280.7608430654677; -179.10018954513538; 20.045164588094238; 8.844957280731743; -8075.201493508841; -2218.397291988932; 1010.7473809349259
2783.096297291921; 36030.226392602766; 50809.876533503564; 51129.70486316667; 6664.531672602492; 4209.673261013784; 27.459872264842907; -25044.235956384677; 7854.029202133752; 1615.6003141544372; -18.07955209441719; -12.213295179760918; -48.37897331405515; -5088.594476917853; -1563.878541960355; 783.7954962634838
3441.8381716751305; 25686.56714114855; 31224.868246612365; 30223.914062010786; 5897.868057895396; 4183.564772118408; -21.35030049911699; -16367.833611238086; 5716.417487046505; 1279.6289164713464; 10.12454844019396; 8.551869635494292; -22.286984551591903; -3430.6612600546932; -1120.8689008196648; 676.7256995409124
4105.864707951298; 19330.031305065546; 20310.64256091233; 19011.667958109836; 5418.127884609099; 4157.720683609076; 73.46363773634627; -11151.951573968874; 4394.352134002566; 1034.9028501773744; -32.41871122156642; 36.36197737787066; 7.935425387323549; -2359.360952249421; -807.2724461416592; 599.0236176288413
4772.970773009196; 15146.782755464948; 13839.009935141017; 12572.016569373456; 5068.462173184065; 4146.607693390545; -15.098799725750615; -7859.1461119072255; 3540.6756845729547; 897.5467125006949; -3.6489933356307382; 10.041989923466641; -6.9496459566512; -1694.9944980065543; -598.204967069409; 550.7347281676942
5442.023980101521; 12132.093823082474; 9855.060170690822; 8663.408334884942; 4825.694433520223; 4131.765288627237; -12.320592990574543; -5684.556043734488; 2928.096560287225; 781.5762857040347; -4.957684145056376; -0.9806573267522719; -6.485224835251045; -1219.2720943546637; -419.71059266152326; 517.3027425468409
6112.384968242756; 10016.557098589756; 7295.2156105585345; 6221.097446070031; 4574.592803793223; 4142.800900621033; 16.807034282635627; -4224.253077068459; 2506.0214342446825; 695.5386822462324; -12.498849446080357; -1.8765950089525523; 1.2841379610022128; -890.0033964132252; -314.82890405662806; 479.2478427748097
6783.666044256602; 8380.474358659769; 5592.044741578868; 4645.081430115407; 4409.767754501027; 4131.555448659761; 2.3466375201502343; -3220.9618339391336; 2191.8227056569017; 616.8745988995794; -7.555768337081757; 9.719787618305748; 1.8136097105641158; -652.4106042769938; -232.99595336431614; 461.47615367505273
7455.618686601401; 7116.690178135824; 4425.761019024262; 3559.6636191946745; 4291.114088623304; 4113.001586557357; -2.36703201955182; -2507.427724958069; 1956.4612776675458; 541.7249733182508; -2.727988745223658; -0.371439201094396; 4.214395067166631; -469.18858074912237; -177.52759972460092; 432.92580626579655
8128.0763406848; 6112.3236617781085; 3573.0947507250307; 2811.9118834410315; 4190.4759178476925; 4106.719080044031; 4.387118238380349; -2000.9486520712992; 1766.1347313170493; 500.80499223377177; -9.462027732096626; 5.434497335291656; -2.918150094154755; -357.8120736501452; -148.27167962367912; 424.9366360142709
8800.923247023577; 5282.067932567869; 2950.2035064548804; 2270.263932024352; 4117.672753840654; 4098.099175567296; 3.0304666578771475; -1612.1147674795418; 1600.129360253003; 445.23589363887515; -3.432118763111132; 8.051365681663556; 3.16762931664454; -263.4537438800101; -102.81257327294348; 421.77161544272485
9474.076472142286; 4630.06099168931; 2496.812348409305; 1869.7270032268486; 4098.637723159357; 4107.4080227198165; -3.9016614268866525; -1324.2012498207105; 1479.764010658796; 410.6767873482349; -0.03647204459486214; -4.150435052181765; -4.45514464461755; -200.8378477336389; -91.27952051247725; 421.67695655028905
10147.475055401714; 4072.5079067902516; 2132.581485150938; 1565.7205638230319; 4033.8893270157455; 4105.792911455271; 0.26570448907915617; -1113.6755557699869; 1367.5618151354272; 378.15742329816607; -3.121460218630511; 1.0211151957395599; 2.9911723491515736; -159.93216494474098; -77.1507052785975; 411.01051312251246
10821.073190769943; 3615.528380753605; 1830.9074487448624; 1323.5267019108696; 3980.2527557956873; 4089.873282793325; -1.486150363543788; -943.4380009433772; 1281.939354782123; 354.4229425049377; 0.3129541712978789; -1.0064291526438425; 0.9908884466706331; -132.67303569092888; -67.66861400678062; 410.02618310629913
11494.835797000324; 3212.7326764776194; 1598.1121502308226; 1129.0256337543706; 3929.349157666087; 4095.258249645335; 3.011752550553215; -804.0678013521865; 1198.1697007350006; 336.9590918551519; -2.4821692368672026; 5.128193572546481; -4.268375677074056; -115.66685806972323; -67.09525065099679; 388.2874933625746
12168.735554690964; 2866.852945661981; 1391.0569232119933; 971.01168628235; 3961.8335662132517; 4087.8911251539657; -2.965255156833723; -689.7187042875693; 1236.382001873061; 315.63361713733985; -1.0039971860992611; 1.2485644727769996; -1.6244734056920547; -137.82621298656562; -64.77938056619809; 408.7041818498408
12842.750873547306; 2575.993827480728; 1219.680137292904; 845.4258963962401; 3929.225446744676; 4090.7460582313615; 2.131319455487321; -597.5846344793042; 1166.559499796238; 297.8844856168953; -1.9402510232053578; 2.6162557974098384; 0.6571019337036534; -131.48871805367432; -55.768627899473884; 411.8179901865224
13516.864466288032; 2309.7420341015995; 1070.8495219314384; 743.6431121210001; 3914.7338752069895; 4088.58364897408; -0.11147240076872503; -513.4412119876714; 1080.8998713646372; 274.69100148933876; -0.11321589658997104; -3.1275469523657424; -0.35451974452972357; -117.32321534075481; -48.48165571687068; 408.0323329905325
14191.062328099331; 2094.430355983733; 943.9650097057959; 660.813511496661; 3893.300392677836; 4090.6668564901834; -1.3019290674499902; -450.8780775863598; 1001.4194999834401; 250.9575077288432; -1.017731963876261; 1.4968935951919438; -1.3511425455474444; -110.82316702988412; -43.779884764590356; 402.6996455074505
14865.332993243037; 1905.9966974176734; 836.1412168660438; 593.888863675439; 3849.9427562668; 4080.842599009425; 2.7857272800091564; -393.6415856785398; 926.4938898197854; 229.5959272340873; -1.7813272563104654; 3.208974494669232; 1.016980009349335; -99.38065584426386; -39.93422328138946; 388.51932416837815
15539.666984848809; 1740.9609749757276; 740.3882628103406; 539.7361746346922; 3824.595165476276; 4074.444790941511; -0.4521503083840523; -347.924452541239; 858.2059242825405; 214.54426633365054; -0.4711666774677253; -0.7073946920428539; -0.2862087022220106; -94.58952407809447; -37.023862415691354; 386.6648134634366
16214.056401776825; 1572.0180810815998; 658.437069875164; 494.3197916784088; 3812.1119853101113; 4092.3754197256862; -0.24068502730632294; -307.62490528173555; 788.0018902628311; 197.71530430281658; -0.8352632428378957; 0.1193503996072987; 1.0005665215754818; -84.5930365704801; -31.315301407959215; 390.51489102052966
16888.49460431569; 1412.0401079071778; 585.9071811012224; 458.11175001584957; 3813.089307597481; 4075.962844447047; 0.5482122712230665; -273.86820988012204; 735.1228222546115; 179.0443318794887; -0.8827057971084061; 2.301431948650285; 0.7131371033165838; -78.32406166823154; -26.140358886719486; 381.54030485708864
17562.975972197877; 1314.6482086482026; 523.8554715956333; 428.9491608255848; 3809.3925916474063; 4062.63484081285; 0.639006331122759; -246.53291254650304; 686.8280868190936; 167.3491772273117; -1.3028645489659731; 0.7040978905840392; -0.05239123561975262; -73.91607780342407; -23.62528354193936; 382.45784652378717
18237.4957162435; 1244.9733848466028; 473.5744603744551; 407.6077388782029; 3776.2410495256718; 4069.62963872462; -0.2570558088228875; -223.32419406071085; 639.3361698794014; 151.03328896755164; -0.9176333898654192; 0.5868846094440745; -1.0357972193268203; -66.17278580852448; -20.79045184348997; 377.5411870412796
18912.049730264564; 1483.5182412545912; 453.89278527752464; 407.53682566260784; 3769.224507229928; 4068.878822056306; -1.382944604470502; -217.8013465045424; 711.044855549804; 170.9839343101813; -0.907243433521706; -0.10225063949327831; -0.3094567955551542; -61.71651493438375; -17.91981522885367; 380.53151803569745
19586.634473538328; 1649.2966483451403; 433.52948747944953; 400.7135895903041; 3756.9059274881115; 4089.3872490761705; 0.9443866170901032; -216.60259223048882; 782.4235325726715; 190.28404415824434; -1.9425898654519145; 1.1636059688365588; -0.37882667348846016; -61.77455275135906; -16.558746763915625; 369.6067847998306
20261.246876734906; 1655.2300609493032; 413.74869183413824; 389.064974816081; 3742.0956623535535; 4080.3507698521407; 0.6997319109379239; -210.07044882958775; 782.8520188069218; 189.32096444947035; -1.212899348027329; 1.990182040230962; 2.2796711542586876; -56.71984825284358; -16.843877883372507; 367.4996132648428
20935.88426601561; 1651.0117302361232; 400.16535190959985; 382.1540810169637; 3759.839869406872; 4089.977868434634; 0.7587118733478089; -204.840638965226; 780.8402215903285; 187.31863151721896; -1.5406365922049128; 2.413736407697089; 2.4302347419418164; -57.909510827057304; -16.82298535568415; 382.8893090159044
21610.544301335864; 1645.163168627283; 394.34821692809874; 379.19422349450355; 3747.5428863040443; 4061.6493244725043; -0.7257760024110418; -201.36436278471672; 774.5760815110187; 190.3677917883149; -1.3634587578621036; 0.03242999410674586; 0.16247283124781647; -54.205201568484675; -19.63107160585969; 377.61232350661834
1350.0; 124600.90793356804; 219139.1609687299; 243631.5698098975; 12458.737690468975; 4479.3866696709765; 14.946079183976472; -90117.57067000376; 25923.133914783193; 4670.086101930737; -1082.192692693843; -93.8494493468982; 40.283560620876806; -17300.116656523805; -3896.473895831269; 1726.579118611519
1509.345884812358; 95391.47801478012; 168193.5468962394; 182243.17655884713; 10606.013380990697; 4393.30822128923; -93.58179472019631; -70466.66075090188; 19961.57971779203; 3634.2644565061114; -392.09126756838225; -61.12055126169518; -52.96545139898242; -13702.333167415902; -3169.2364894511907; 1408.7486031622007
1909.1883092036783; 63414.342974052066; 106291.57813597; 111741.8733942814; 8552.52775295292; 4311.949522888696; 195.42871888226944; -47354.828384925066; 13513.255659363835; 2518.8070659446485; -322.52106624287006; 30.001631077834627; 32.3080516140072; -9370.661906043322; -2436.4400511992453; 1077.8898037227557
2433.747110938193; 42825.80024740537; 64762.55657088046; 65995.70657384982; 7158.261144772853; 4242.772702999287; 16.604772409810636; -31075.45737795179; 9313.73565169254; 1867.8575203333285; -106.197402974717; -7.738072611494484; 10.756335310890487; -6282.339446101946; -1871.3484467180008; 863.3454787327007
3018.691769624716; 30325.11189044984; 40074.909691888104; 39411.16613080103; 6248.452454441692; 4188.143380068535; 34.33302918198413; -20577.678033494933; 6698.520058849463; 1437.9721242848045; -91.8464620025675; -23.911206822259413; -20.222862195259996; -4220.459465903036; -1376.6211494038293; 733.0750943681405
3634.9862448157905; 22603.227380136086; 25761.659149855837; 24375.15208419644; 5668.104899167833; 4177.452984901153; -19.491148120388097; -14002.701723393699; 5117.232866553662; 1173.4124439996813; 63.5706922545003; 14.539555571502085; -21.882877880006845; -2988.1277286014297; -1007.0271163780852; 635.8166492833631
4269.074841227312; 17439.164895902697; 17213.25879102984; 15620.798272218723; 5222.365638755857; 4156.688422831791; 4.969284019234923; -9751.608672061297; 3999.1064721871303; 984.6585246414257; 16.20358799111833; -3.973738191638411; -24.252985243953187; -2099.5700090894056; -730.7609666964855; 569.1779478088415
4914.07417526435; 13852.662668278994; 11965.52606029169; 10474.20556681798; 4894.247834789332; 4129.695451661846; 5.595626328457083; -6967.859153880793; 3265.265796079994; 842.3203561854081; 14.366943507082661; -5.5682041313970005; -5.896834487875195; -1487.9266174412942; -535.2028276315178; 528.3557528067465
5566.192594583842; 11304.301958206637; 8631.797422327434; 7241.203316480951; 4666.060041645613; 4117.824294308936; 20.331669516244443; -5098.461370356529; 2756.9075247403052; 747.3392746407868; -10.736737525962983; 10.787909339593723; -11.067878118576283; -1100.9817889264166; -392.7617562093319; 496.38658661903276
6223.192508672699; 9389.005898141577; 6407.900767102662; 5216.870651234625; 4475.139304582921; 4125.626978156786; 1.8746258062273784; -3818.3966883344197; 2388.900870756398; 660.5723857988419; 2.6766722156920633; 8.812518230737036; 7.658273939898909; -796.1965606910968; -289.35444100307046; 468.60483826068736
6883.676343350261; 7884.782144507301; 4920.192545000888; 3863.8465278257113; 4355.04501669613; 4116.554849814818; -7.483290850634067; -2902.6364053919356; 2100.4834226809703; 594.3903216559829; 4.541348690390154; 2.6006327908949727; -2.163370983761816; -581.4782320738373; -219.70118066371907; 441.28546975719695
7546.72942406179; 6746.497521070277; 3878.4095832298362; 2952.0915475605334; 4233.63466361581; 4108.555224146197; -2.9365868604257286; -2280.1995954977538; 1885.2675836968554; 541.0223172460661; 5.838390936001998; -7.046652200569847; 1.0612171457026116; -426.7327407194662; -168.32162613081067; 426.5808912642302
8211.729415902597; 5785.230928562417; 3131.525290982527; 2308.393224962979; 4149.856231373887; 4099.5259414149405; -3.9836334024935027; -1808.222237043534; 1692.4885012970092; 496.117131968418; 0.24772653553757035; 2.915965747407251; 7.28281703899514; -311.19139361215815; -139.13027163078107; 417.1004924728287
8878.238845626985; 5033.693194891766; 2587.6551249789786; 1854.4456797443438; 4091.269472934584; 4097.702969688475; -4.155872002380971; -1464.6247633625055; 1559.4148500938181; 445.135241563496; -2.0364248606236264; -3.678900361797233; 3.0085585685239313; -234.36576747656093; -104.21121733931766; 428.71747195125795
9545.941546018392; 4403.630425201268; 2189.576819438162; 1508.8895449249958; 4044.5563907797937; 4089.4877523655464; -2.7742376763759458; -1195.1948331054678; 1441.5246592470173; 403.8609234963936; 0.49790023752003143; 3.2673124756085334; -7.927348929186742; -178.6401703118146; -86.191393783095; 406.07513370274137
10214.603516534551; 3869.336772406549; 1857.823662565222; 1248.3844367195609; 3996.885210501909; 4085.01916286225; 2.086241459078332; -998.693893819247; 1328.5985281459562; 379.06084436694414; -2.5743257089917355; 1.065420197465264; 0.9407026242676655; -140.21571976363845; -74.30267538907319; 404.3059820782131
10884.047960203043; 3438.4664916340002; 1592.1335079839905; 1041.335317069436; 3982.547740306219; 4083.7572810684333; -0.16794716181605038; -843.2978941281444; 1235.5838645891727; 346.8477787278786; -0.0441796741498606; -0.3840391482959305; 2.7866546697996384; -110.1568260960695; -67.72965801695756; 401.79873215375477
11554.138868820992; 3065.5993671182337; 1373.3382913566286; 875.5141074701247; 3972.085251719987; 4081.396743494333; 2.5363846686300744; -714.9684734036705; 1168.4757499290165; 322.8660731477893; -1.7930421199119206; 1.497062353266412; -2.7314748373102966; -99.74365922332413; -61.68481775300922; 409.0900082407432
12224.769936485513; 2723.4408922703747; 1192.9507307455256; 740.9217164798769; 3979.6310616197397; 4092.3822012248256; -1.8541474892778682; -609.6134045571318; 1213.1589258513625; 309.27629828545037; -1.196010661701607; 0.22403607389462155; -4.49189515264061; -125.18714112403835; -57.033608524182114; 412.2718777095784
12895.856892816393; 2450.717610335122; 1042.6026666585701; 634.1121232455857; 3931.589442148374; 4088.279204090128; -0.1573278525612364; -523.5084198299145; 1143.3687408385472; 294.02480326551245; -1.524438587335824; 0.1567615133038649; -1.4122462884920661; -116.72670918044514; -56.07159688142341; 405.60482603998577
13567.332088513203; 2207.05223861372; 901.8129961572445; 547.4030409177999; 3886.416886800116; 4086.837871464216; 0.9386772160036737; -448.5686811257411; 1062.9954766601495; 268.0911673715315; 0.09639741411767302; 1.5862799442983249; 3.0584765079195098; -107.17008374241084; -47.55206198797671; 395.47512184204294
14239.140599067066; 2000.1773011889693; 785.432617584314; 477.31879673208783; 3858.7086368471114; 4089.472643531703; 0.813684366703092; -388.3594345170649; 979.8440689444654; 250.0344933016966; -1.1659478025853356; -1.46653368951577; 0.7737315444776605; -97.38269929669141; -44.161056693044095; 390.9253245313674
14911.237373202803; 1815.056294667576; 686.5428571377405; 421.78578127654004; 3846.157422819472; 4083.470716578676; 0.8870593334854733; -337.3474930757033; 906.6324423038839; 220.9183776561353; -0.4062127356715316; 1.1302168940088422; -1.4578375930919343; -89.2693093739162; -37.03605331376714; 386.724985160026
15583.585113830517; 1649.4194585549847; 598.6952095693373; 375.3076857668477; 3825.1807356065574; 4085.2601463236583; -0.9417786904609028; -292.2461775173972; 840.3615934779323; 211.04760475033262; -0.9755058219779889; -1.3259703873368036; 1.3722966181872174; -83.17903378202814; -32.756278695578104; 387.37736038633733
16256.1526813696; 1480.8351202758436; 521.9538016016623; 338.1093554562778; 3812.183542605652; 4079.3638930316215; 0.5015104012241289; -256.77823902897035; 774.3382152278386; 197.38250360621495; -0.6009557063332609; -0.4718259147729938; 0.854756038415262; -77.62264152766284; -31.17771039734103; 382.0671154616047
16928.913875379014; 1328.9096971229499; 456.2579315660313; 308.1917817351347; 3787.854773107095; 4084.3917915298175; 0.28488081715595287; -224.63054553438388; 715.2234486580422; 177.64936915533696; -0.7773045954976345; -0.8384155201634145; 3.5021889774558272; -69.06729604729222; -25.724522614139893; 383.4514712128584
17601.846494047153; 1238.4628180697343; 401.3917167973411; 284.73046853455145; 3774.9099481876297; 4073.257500995667; -0.5774067361452481; -198.64905221434577; 663.2099059848863; 163.4802650399359; -0.5446658329021957; -1.283889340210599; 1.0038131341700358; -63.159441088064746; -22.17905914894694; 388.68996602093193
