ell; low_auto_ch0; high_horizontal_auto_ch0; high_vertical_auto_ch0; high_diagonal_auto_ch0
0.0; 14693.58067393884; 220.70624077393808; 220.2993168519727; 72.79603381145527
675.0; 3117.9448315080294; 480.11670477720804; 146.85939818767602; 78.64504160611517
1350.0; 1113.6220010511058; 639.1823149134703; 102.06445025893173; 90.3452796225783
2025.0000000000002; 505.9056407489023; 651.4558428133184; 78.59677085507566; 104.83540584917564
2700.0; 263.26871757356133; 607.0983111468631; 63.57328254757703; 119.85603991749282
3375.0000000000005; 152.66925497390207; 551.3759710860862; 53.16142589857986; 133.8643541405552
4050.0000000000005; 99.32958830337486; 500.0381531582863; 46.07817303132534; 145.24636730072123
4725.0; 74.67689999498228; 467.86929380267946; 41.97430542040762; 153.57565708136391
5400.0; 67.63052661527409; 456.98033180335216; 40.688368579482976; 156.71991994203478
675.0; 3143.7693309591677; 146.8770422726117; 481.0060531973242; 78.53745912163457
954.5941546018391; 1804.300525377303; 348.62421298699434; 347.65635674757107; 90.17461750198864
1509.345884812358; 820.9842339822726; 536.807384606212; 207.91297072238754; 109.18579499804898
2134.537420613656; 401.0751503909308; 586.4478952148905; 133.54421158115827; 125.84188205356482
2783.096297291921; 211.7791719360615; 564.1886151335418; 93.7048879094494; 141.40800994713456
3441.8381716751305; 120.48196499209787; 518.021228866379; 70.87483677778157; 155.5136031411309
4105.864707951298; 75.7443804061171; 478.05262886045296; 57.30906148526946; 166.152966304293
4772.970773009196; 54.97536431565853; 450.1277535656699; 50.24975577736707; 173.53162393244375
5442.023980101521; 48.82148891517422; 439.6461463265863; 47.9337090574468; 175.98972719732328
1350.0; 1121.0540335500546; 101.98929884225292; 639.5841407871022; 89.94475227941734
1509.345884812358; 824.7110831698603; 208.45866708750717; 536.7831510728366; 108.97225408284639
1909.1883092036783; 489.1147200375481; 365.8667562970554; 364.6974339870722; 144.22874094341716
2433.747110938193; 275.185176738574; 448.72903275798666; 236.3320377302361; 173.62112820939066
3018.691769624716; 154.8974782719099; 462.64549334020325; 156.12714507812052; 193.6205544998053
3634.9862448157905; 90.43955138366356; 446.2904179888216; 109.21905753945305; 208.1543269155996
4269.074841227312; 56.57538265755796; 420.34669037909003; 82.45283673540163; 219.19696760379477
4914.07417526435; 40.485852052861425; 403.68917016157286; 68.40655409477681; 225.63677315182744
