ell; low_auto_ch0; low_auto_ch1; high_horizontal_auto_ch0; high_horizontal_auto_ch1; high_vertical_auto_ch0; high_vertical_auto_ch1; high_diagonal_auto_ch0; high_diagonal_auto_ch1; low_cross_ch0_ch1; high_horizontal_cross_ch0_ch1; high_vertical_cross_ch0_ch1; high_diagonal_cross_ch0_ch1
0.0; 332.4506283782787; 875.6258422954306; 47.604583269260175; 54.98324619134338; 47.40775673393244; 54.36624065028086; 38.05138575296615; 49.39785418194085; 326.35238364247533; 32.74257784719088; 32.5166124340189; 23.48814765418757
168.75; 185.81236614845452; 168.72687116273156; 67.06074130187861; 74.23574749057089; 43.418386705623064; 50.07539460820934; 40.81203238884809; 51.171259001812224; 147.21984838388914; 46.01509727207916; 29.881410999941476; 25.429371377952105
337.5; 89.7534848243763; 88.55028791640696; 90.7677595915989; 83.64249371648701; 37.676743734208564; 46.10542911283482; 47.32077132200697; 55.25706364511075; 71.93589539006598; 62.29803089788666; 25.982997622604316; 29.311631698055223
506.25000000000006; 51.13242927501075; 53.37798541506342; 104.59587419448323; 91.03494399586168; 32.93588702449262; 43.18564235012534; 53.664655242111024; 58.799241636231706; 40.14566959670053; 70.35815225109744; 22.972907855389174; 33.159282334337604
675.0; 39.945557964275565; 43.43310276581947; 108.01890703302392; 93.66620836774058; 31.060788255114225; 42.370922237221414; 56.14992603995593; 60.973027931181626; 31.331702720613354; 72.83763540456634; 21.652445943180673; 34.62244878657573
168.75; 188.13396815465902; 166.33342914083056; 43.67130965440365; 50.32908215719157; 66.26949173732207; 66.5050372817074; 40.8731545344803; 51.497022077891856; 146.6330240750917; 30.11431133139041; 45.43546815523351; 25.529146576884152
238.64853865045978; 133.82148456763412; 125.20925460073222; 59.0424354364301; 60.109765850750975; 59.71556584387179; 60.360392943174695; 44.8355199650643; 53.37100241712981; 106.09862409975267; 40.23704733654409; 40.90884944316914; 27.583375921265375
377.3364712030895; 74.27957611366192; 74.4153506909986; 81.83599869370421; 76.24669664434039; 47.308171845422116; 52.52919936391371; 52.68790506360252; 57.81972401877735; 59.112654523876316; 55.81662806198726; 32.58323565408416; 32.28010968390573
533.634355153414; 44.37898624953581; 47.31699555081422; 95.98323025535043; 85.70059005671384; 39.00239073130595; 46.96713617048383; 60.126387927449315; 62.19419814286705; 34.80341148749476; 65.22540299527829; 26.810702006611272; 37.09871455012413
695.7740743229803; 35.10696383559839; 39.198306761392786; 99.8364501405869; 87.75665198721474; 35.85154811951234; 44.802728287079354; 63.303523148274714; 64.2716865592462; 27.591798452968927; 67.6693916171114; 24.73664643837121; 38.805072488170545
