0;1096902.7925713623;226087.72070637715;70991.12449436853
1;335063.61752880394;69350.0644580496;25599.04983317656
2;124202.17294303095;25836.14850006187;12830.537739002046
3;65295.63971785361;13923.793697700927;8775.757921231198
4;40975.81381056091;8850.112291267946;7286.933771487874
5;28418.563468066768;6250.382928299452;6216.596956335
6;21143.752325983365;4750.115799625515;5741.805011916734
7;16387.770113712213;3774.1673537081047;5504.816828800131
8;13136.975346446001;3124.07268626867;5307.16049524899
9;10760.761592009994;2644.0849528921885;5261.3894659419975
10;8957.769379625212;2319.9407174248117;4598.747308664239
11;7637.0333947350755;2055.505946725178;4819.007475843681
12;6513.972932047261;1842.8498980506602;4348.471499689137
13;5621.456314299649;1682.658017811216;4577.202876106711
14;4923.889865154187;1556.4997374710824;4166.0265940725
15;4348.183270614001;1424.9879208273687;4380.807289072397
16;3843.969672859831;1325.173876983195;4178.164187754946
17;3431.291003670734;1241.2942798764998;4399.954313569566
18;3050.411690172918;1277.2173502641294;4265.123603449142
19;2770.5977516629277;1218.5934999167164;4148.723899390979
20;2493.059942131648;1118.8339058272068;4221.831273570481
21;2262.705154559072;1044.9675654779157;4032.2940009393524
22;2063.6484065112636;958.76709091762;4257.212254000611
23;1881.104115587461;879.6161382073219;3999.6782821318307
24;1708.9831946472493;816.0442398381814;4216.5198581453105
25;1546.3528067352154;770.3752983974974;4069.6769478978676
26;1440.6057239260397;705.3096522314702;4153.69934118781
27;1373.335273843253;667.7435392624401;4006.303812396422
28;1620.239030500375;751.0096839611365;4010.022466891972
29;1772.4795071417793;800.2647200072654;4036.5802213749266
30;1779.39237355538;816.2396033678958;3968.665991154191
31;1776.9223871672616;809.7937115549228;4076.6101649823777
32;1770.0394424708002;807.9178161351723;3896.6232518514603
33;338610.0091380602;69967.67513666383;25554.665346672446
34;192958.48453114895;39728.3508410481;16650.971134171323
35;95367.77134758107;19974.114003579627;10638.395717866326
36;54885.214423794125;11779.321841652389;8001.608929383092
37;36186.66265476719;7891.81484397362;6685.559239232923
38;25647.65920194898;5731.311540701684;5901.517223553635
39;19320.85036408164;4380.922611552023;5404.418661903993
40;15198.24781758078;3568.066932364237;5082.531945076094
41;12120.857853989328;2922.7852011081177;4832.174181960314
42;10004.612749788048;2492.7614872261;4563.958088345986
43;8403.645033577233;2189.2088521001797;4404.647790890927
44;7128.362849984198;1958.24013426118;4290.609029455854
45;6115.29360658682;1777.6869893048406;4186.46202703363
46;5264.03075610812;1582.7776712786454;4098.064432892822
47;4625.358923451166;1483.0352159997449;4104.300208502039
48;4058.2202646956707;1362.0430921704317;4033.2226334705715
49;3623.1999479269475;1283.8072231280903;3988.705053047823
50;3207.665908580011;1204.1414017947354;3937.8878081966664
51;2873.795351266922;1239.9595575707078;3959.1177720636565
52;2580.706543511132;1166.4602439738865;3933.5306832697247
53;2311.1709963000335;1081.9870490528099;3915.434157103874
54;2100.0935624800236;1006.8895397390153;3898.191568100593
55;1902.4434509416396;926.8357089313297;3843.6322645687987
56;1746.6649640204826;859.0682913035338;3822.0979560194496
57;1571.93694264692;784.2436961774453;3805.4131131074905
58;1412.5557491463073;736.5812418630082;3823.083461768304
59;1313.4685506311475;687.367440303183;3790.3934530867414
60;1243.9299995249676;643.9555534532319;3789.767172141552
61;1479.3740744652196;712.0683966938984;3775.690632947439
62;1649.6951646337166;783.9236799909716;3750.397559475934
63;1655.7806810188576;781.9617625792242;3738.328933870974
64;1651.8612807205418;779.4009555774346;3745.996134113968
65;1644.0742824072472;776.2835393091341;3743.0422251478694
66;124541.8460897169;25895.819315682158;12455.644701787925
67;95809.1848878626;20045.48942114085;10617.931350788962
68;63381.1697497509;13515.429478685963;8543.924950127002
69;42803.719123988114;9315.522468199191;7150.7214546040295
70;30341.275187412844;6695.9349648533025;6256.653938472445
71;22532.90350201499;5089.297525668429;5656.123664191799
72;17483.64612682936;4003.9075846890705;5224.725079281535
73;13885.27040419017;3285.966351400109;4898.815793064686
74;11303.949623695933;2745.299814310272;4651.691287112535
75;9381.153508341304;2385.546282546329;4471.81862864778
76;7901.638183876277;2120.570515510572;4357.081736760654
77;6749.1406842031465;1883.5100194127406;4244.941348915545
78;5785.656677789555;1695.1848356674311;4141.780256019877
79;5025.936218738094;1554.8669253399914;4088.069317940989
80;4417.263340273015;1454.679266668631;4059.5914851207813
81;3885.141705339236;1331.3076497346199;3986.234995206645
82;3433.5728652969156;1237.7555122787962;3986.0241481504063
83;3063.710402400695;1163.3094931492194;3962.9707218484364
84;2720.578176893086;1210.166438542727;3966.8855796655375
85;2454.52464474226;1145.5817083900808;3928.334514312615
86;2208.87419117814;1063.0994804464342;3880.836761370427
87;2000.3929672982358;982.8409427023059;3854.8767293796627
88;1817.6435823576319;917.5739110762429;3856.969245441758
89;1648.9499281146898;838.8860108966683;3819.163948298617
90;1477.987510693602;777.5662427595679;3817.0616182271892
91;1328.8454640783505;712.0714535224505;3771.577509321044
92;1242.0729225430496;666.1583147796132;3774.3635066928005
93;1170.9921406388714;617.1091860292175;3763.24391101483
94;1403.036647535287;698.4503206818725;3746.489923855654
95;1573.3139956157477;756.6247205250133;3755.6161881602707
96;1582.6003161323322;759.8002791798785;3734.575468804338
97;1585.2303775112382;761.1259096718703;3728.720186978086
98;1589.0008657488447;778.6785991814851;3737.5686507026326
99;65590.72911997384;13900.751325377534;8656.525410528258
100;55489.653836114514;11893.920705293205;7972.2715963736
101;42892.86517813695;9309.103198028302;7134.670915320252
102;32791.84367908658;7260.27706642874;6428.543540745877
103;25091.13736477115;5636.6109180944;5836.50366202327
104;19536.68825740986;4450.539601314338;5368.020343365454
105;15586.632070335629;3670.870794133678;5034.244510870358
106;12689.768602713497;3050.3820550712144;4783.702590100429
107;10543.127531534517;2623.2331749044424;4599.3879305240425
108;8788.484821115451;2253.1724122500736;4428.44751426763
109;7441.601744262746;2016.1283971261757;4320.6398173984035
110;6402.168422100092;1830.7654911694112;4208.335669094506
111;5548.746219091494;1644.9693340877054;4116.623572229436
112;4825.323300008712;1538.077114804739;4097.787709926511
113;4234.194786689874;1406.9020328319025;4013.321372290948
114;3723.0937385319125;1296.430806994045;3967.1800041496654
115;3317.3826840417255;1214.0579707203453;3926.86101803196
116;2959.575147505763;1151.9481044059933;3906.4167383353733
117;2642.8600612222513;1202.4557599216903;4024.492354091432
118;2371.1261506734504;1115.744629510896;4030.7521473789316
119;2136.9454000480505;1043.9000010005545;3924.750844905744
120;1940.3890064075247;965.4589036514894;3846.9604412281737
121;1750.896382118321;879.8810424732983;3832.146236889428
122;1596.790334837304;820.9556731612433;3793.2411985578888
123;1430.2163203522537;770.1305975513773;3809.89252591896
124;1291.0369674354067;710.0100571226367;3792.7525800776384
125;1194.6499706440457;655.7484157889731;3764.1409745373403
126;1129.5254827603464;609.6086209490201;3746.6104819438965
127;1334.5833900072555;664.5339056768269;3724.830631721232
128;1530.2346027554543;746.1959525396963;3732.793781186192
129;1543.355916228357;759.978030725578;3733.4503452146987
130;1537.8071562331982;752.7249097554364;3742.641223259123
131;1540.2905941455233;757.6221678538902;3775.234344900629
132;41224.28843640108;8940.302808759194;7026.686793080813
133;36481.23356365973;7942.427612026097;6632.151673495584
134;30676.653734707685;6790.639804956626;6215.412631468248
135;25061.448170537158;5614.423586950975;5806.636805414586
136;20445.063224563866;4657.731703315182;5458.074793031193
137;16709.164287071064;3872.8313785387463;5124.696356872259
138;13782.086817392315;3269.977910848961;4870.910255867482
139;11450.443696758746;2802.9930999020535;4658.140110194413
140;9637.279373848143;2435.7562373570963;4495.489632147123
141;8203.336484005957;2183.744096454791;4383.127554288378
142;7038.535707357558;1949.3062965103388;4285.738660958655
143;6093.3785346494005;1768.1188874349066;4187.485360211736
144;5256.093257713985;1605.3674285677973;4096.437687740949
145;4617.954993652804;1478.642695415346;4020.588227670147
146;4063.7471331864595;1369.187143862474;3972.324736917031
147;3592.093265623204;1282.598520586101;3938.399551820856
148;3198.6350587419265;1187.289560608757;3899.217798282482
149;2865.524015270559;1157.6835976542277;3923.862737424069
150;2551.776202402619;1178.8440195172611;3961.581108824677
151;2303.2132965745336;1112.2848692632801;3976.0432083727383
152;2076.245343894441;1025.2275421506129;3946.3048501445933
153;1882.9915386940816;946.8160397980322;3947.6499029778643
154;1706.0044596017376;872.1693765686961;3886.550566167222
155;1554.7878158437386;804.6064717659065;3827.9593285258707
156;1378.4102440806773;747.8406470741102;3797.920669157829
157;1255.5210449225053;692.7929962676466;3787.2354017613584
158;1163.3644923844342;642.2618058243837;3750.6994091751194
159;1099.9782740086719;595.5059531613589;3726.2601024291403
160;1251.2338161070077;646.7026569448301;3730.579563932244
161;1494.9366459562498;726.7103557271784;3725.999682915507
162;1510.4455896266293;748.6250604997867;3748.1496506324756
163;1515.8500381896033;751.2126096047397;3755.1845662351384
164;1512.959882223674;744.6611082210558;3724.3310653562767
165;28685.903398703133;6346.994037547785;6113.814548008739
166;25962.29782179836;5842.309361378977;5880.780224331153
167;22774.692410707223;5139.380260300326;5623.334527416241
168;19658.524123587074;4499.902767811898;5368.9611419803205
169;16790.485467985614;3894.3989678680878;5145.594104526487
170;14209.014848386974;3371.367422523696;4897.536903352784
171;12008.36873405515;2923.141635183866;4726.096451420315
172;10258.955572068808;2569.7960517686606;4570.26680230167
173;8758.318261017217;2275.777050424494;4425.201126008353
174;7577.162978721029;2050.572978247211;4305.498299701062
175;6567.239369072136;1857.993878208471;4220.9309859560635
176;5695.908386865809;1684.0161056394368;4160.441231017387
177;4992.878148384942;1557.833518314857;4046.3031666104375
178;4402.209536810934;1438.8997194961394;3982.4782421451723
179;3886.6494887913414;1336.905062936103;3946.104792842375
180;3459.805937246253;1244.435876958473;3914.5078496281903
181;3085.372189468477;1166.43824871792;3891.310770463457
182;2739.887630073728;1166.1344925066412;3921.969071627526
183;2479.676808400476;1161.566467808728;3951.1219008851463
184;2241.373622238831;1091.2412201245263;3920.58926543298
185;2013.2730140112842;1002.1692706642631;3885.1729896836787
186;1830.0227653485292;923.9577858111312;3875.573116903087
187;1659.4640246304923;862.2440534133569;3900.286292160666
188;1512.2688564189896;796.9230135538804;3939.6264514618797
189;1334.5020714458017;731.1973212804078;3822.0047740723758
190;1226.3893118087135;678.2530518325843;3772.534954891614
