0.0; 68726.06063498843; 240.42193450459746; 244.65179524966567; 100.93591455867184
675.0; 20657.272034235633; 443.0878253199301; 225.67970638740425; 103.49600899044417
1350.0; 7433.1902541209765; 545.8986320362349; 210.2406361053006; 108.64257245888838
2025.0000000000002; 3682.420430769514; 599.8367932119412; 197.53071198333566; 116.19496642277366
2700.0; 2157.104571920712; 642.6809919038566; 184.66936677739253; 126.4328247612213
3375.0000000000005; 1389.1925723072598; 676.8260443992716; 171.88488803113427; 136.53125768605094
4050.0000000000005; 987.5333823388572; 700.3413920082721; 160.72031022254976; 144.18005259932295
4725.0; 781.2540856512009; 712.1191655865152; 154.68352013784138; 149.60930985899748
5400.0; 717.0634821917599; 712.1390277154003; 151.65052126657932; 152.70855596445267
675.0; 20936.361461084743; 224.16031213630743; 448.3556852205124; 102.86083949795038
954.5941546018391; 11778.076780789435; 340.8495756737848; 341.9314000215098; 106.07953126472883
1509.345884812358; 5639.820364939942; 455.3585266628634; 269.0040608426178; 112.87428369558064
2134.537420613656; 3063.9296820935883; 525.522299243395; 228.4507815752812; 121.88327011131229
2783.096297291921; 1886.8976913629645; 577.6187755704177; 204.55726399695297; 132.54398664791617
3441.8381716751305; 1247.231437438827; 613.7936020570498; 185.25147277437523; 143.28366114771444
4105.864707951298; 898.0372663464261; 640.2528925585547; 170.3597397850859; 151.57401617223758
4772.970773009196; 717.05258303842; 652.7265122760826; 162.62704919860434; 158.42643947066423
5442.023980101521; 655.745708802652; 656.3865360187302; 159.55633541537765; 159.96240791945084
1350.0; 7431.305359711413; 208.48222210676786; 548.9508870489593; 108.24529421022844
1509.345884812358; 5642.0983353851525; 266.49332071456377; 456.7880367837155; 112.94963493459014
1909.1883092036783; 3613.1155829805284; 360.73106082585156; 362.5454419476508; 122.88467764729297
2433.747110938193; 2311.8981095002223; 440.48614546726986; 297.3589212615492; 135.30833472906744
3018.691769624716; 1532.156260417235; 500.2786149536636; 250.8118509813564; 147.9468013589444
3634.9862448157905; 1063.19635903023; 539.3161725431079; 219.29793982863205; 160.1293394728504
4269.074841227312; 790.0390012692153; 574.3669152409652; 197.05788171036687; 170.74752780449748
4914.07417526435; 641.7247226121592; 590.0883218147159; 183.39325938841313; 176.39989735232953
5566.192594583842; 592.176638357789; 592.8868838499865; 178.93665260701758; 178.86837384665216
2025.0000000000002; 3710.019270252647; 195.9067916772765; 606.0760505029733; 116.18463727607858
2134.537420613656; 3094.281925229574; 227.74403193023215; 531.6683005185453; 121.21319311289805
2433.747110938193; 2323.3165512239657; 294.69741146412036; 443.64263962686715; 134.0647661372882
2863.7824638055176; 1684.060635503795; 366.3189794961422; 368.6621467289436; 150.78915415486338
3375.0; 1214.0015752562972; 425.69968514661537; 306.9960120086381; 167.86627291080313
3935.8925290205784; 886.0630910788959; 470.38775798728426; 262.7195670492584; 182.68349988038395
4528.037654437075; 679.0816326124626; 504.1249627445877; 229.9974326441987; 195.27131797541105
5140.6468464581385; 565.5346226690152; 523.5530171131691; 211.9459778233512; 204.35355235511508
